theta_sat,theta_res,vGn_alpha,vGn_n 
0.405767,0.014729,-0.471555,2.609763
0.382838,0.070293,-0.517595,2.555035
0.475735,0.031278,-0.319044,2.207940
0.455457,0.074891,-0.986398,2.833971
0.510747,0.012675,-0.701805,2.410587
0.410447,0.087566,-0.732898,1.690571
0.482644,0.005845,-0.053885,2.693213
0.565124,0.090340,-0.602311,1.828871
0.534102,0.049171,-0.648964,1.804654
0.443137,0.025062,-0.494259,2.674336
0.356051,0.035136,-0.020883,1.001479
0.589306,0.068842,-0.602481,2.142060
0.330701,0.054573,-0.805049,1.380188
0.550119,0.042695,-0.242889,2.897908
0.304737,0.004936,-0.514378,1.767802
0.328956,0.046527,-0.614747,2.928459
0.452458,0.015899,-0.429543,1.878686
0.383308,0.032542,-0.769328,1.845362
0.396711,0.070515,-0.623091,2.019980
0.320602,0.050763,-0.409001,1.794012
0.537419,0.030212,-0.415086,2.098029
0.305876,0.001924,-0.943430,2.646503
0.498329,0.063103,-0.092172,1.495461
0.360401,0.040524,-0.617201,2.188218
0.310896,0.062990,-0.300633,2.774937
0.412282,0.073225,-0.718904,2.947990
0.517105,0.049871,-0.755165,2.910837
0.356248,0.091832,-0.650234,1.450419
0.369635,0.011219,-0.679239,2.350804
0.530954,0.058127,-0.612142,2.442367
0.500909,0.062555,-0.475500,1.082415
0.527291,0.088662,-0.878072,2.437198
0.427811,0.023738,-0.222016,2.767619
0.553984,0.002834,-0.147168,2.528575
0.381661,0.029376,-0.529386,1.060293
0.543466,0.086855,-0.123455,2.400252
0.586588,0.034718,-0.016185,1.330357
0.461861,0.054379,-0.290612,1.180815
0.393653,0.065126,-0.672537,1.927209
0.483327,0.081020,-0.435683,1.604226
0.527068,0.035759,-0.353052,2.237546
0.501405,0.063230,-0.516353,1.122880
0.582040,0.072284,-0.146387,2.914946
0.330142,0.037960,-0.579504,1.314158
0.364158,0.080050,-0.712769,2.681840
0.581270,0.039931,-0.921510,2.284923
0.404434,0.002507,-0.053186,2.080501
0.574866,0.080722,-0.129164,2.594485
0.443675,0.019473,-0.296789,1.757649
0.472824,0.024595,-0.671711,2.315002
0.331401,0.040585,-0.046395,2.930817
0.422762,0.011495,-0.059704,2.153155
0.547892,0.095728,-0.594263,2.820094
0.309758,0.051698,-0.750405,2.456347
0.379174,0.067817,-0.433763,1.482519
0.445514,0.086974,-0.665834,2.731809
0.409695,0.015452,-0.781350,2.386148
0.355414,0.093772,-0.960566,2.867800
0.533086,0.039612,-0.952315,2.720067
0.429947,0.051187,-0.749428,2.362539
0.572829,0.088478,-0.853423,2.026546
0.595243,0.094869,-0.511835,2.692143
0.527162,0.069518,-0.818193,2.696278
0.475893,0.058341,-0.975996,2.754159
0.509065,0.081954,-0.287241,1.345209
0.411073,0.077203,-0.840434,1.422260
0.451579,0.074468,-0.972075,1.346459
0.458650,0.066573,-0.134565,2.130939
0.551585,0.087087,-0.982432,1.735233
0.594229,0.033196,-0.308459,2.657002
0.563465,0.007167,-0.747969,1.354811
0.381893,0.067803,-0.780578,1.114779
0.573658,0.085188,-0.946454,2.895531
0.398965,0.063420,-0.904080,1.688932
0.447638,0.031632,-0.925274,2.690804
0.530612,0.047564,-0.410585,2.364442
0.521844,0.006770,-0.749111,1.593058
0.581871,0.098735,-0.916265,1.100555
0.550067,0.044388,-0.965321,1.484520
0.499850,0.019784,-0.907427,1.451290
0.303077,0.091915,-0.123085,1.659885
0.343149,0.045389,-0.786180,1.929190
0.392624,0.063595,-0.789658,1.298476
0.593780,0.082941,-0.998427,2.188855
0.309788,0.081246,-0.299169,1.073836
0.339722,0.070637,-0.104013,1.455861
0.547986,0.041673,-0.315196,2.708999
0.406674,0.020613,-0.558303,1.779693
0.362191,0.080256,-0.637013,2.536058
0.319076,0.037719,-0.205660,2.229009
0.506984,0.007111,-0.292348,1.149232
0.375746,0.020100,-0.464545,1.062336
0.587352,0.036467,-0.850140,1.443812
0.489403,0.028123,-0.832342,1.482870
0.575333,0.070314,-0.601558,2.275123
0.403494,0.044966,-0.154667,1.781192
0.432301,0.096895,-0.395093,1.643963
0.519731,0.075364,-0.416997,1.762995
0.481678,0.069122,-0.366829,2.919422
0.425223,0.010203,-0.522071,1.596615
0.511520,0.065999,-0.573926,1.468404
0.434346,0.098928,-0.091451,1.023828
0.500793,0.055798,-0.686449,2.224509
0.532220,0.081425,-0.985475,2.850069
0.311331,0.004970,-0.504935,1.159282
0.567542,0.062484,-0.266194,2.763859
0.352903,0.083903,-0.915164,2.956898
0.417890,0.049645,-0.307804,2.894350
0.431423,0.070474,-0.705672,1.761170
0.330114,0.076128,-0.453448,2.148282
0.417346,0.042711,-0.605377,2.924611
0.559383,0.034423,-0.964855,1.193802
0.494056,0.055607,-0.054625,2.441039
0.515992,0.096657,-0.531027,2.659870
0.489452,0.060048,-0.897469,2.009081
0.576600,0.061454,-0.063976,1.538640
0.395111,0.059435,-0.261726,2.974441
0.366762,0.049006,-0.289387,2.597374
0.463701,0.016173,-0.169725,1.034996
0.403637,0.035911,-0.540392,2.447076
0.583592,0.003223,-0.480822,2.201705
0.556439,0.044397,-0.283345,1.664761
0.454636,0.093656,-0.865190,2.694220
0.511465,0.059233,-0.876319,1.528541
0.472552,0.096908,-0.936742,1.780973
0.559709,0.058623,-0.107489,1.842249
0.586937,0.081447,-0.342122,1.506708
0.527648,0.070565,-0.257440,1.256243
0.387062,0.090304,-0.507918,1.974047
0.592593,0.005617,-0.439491,1.153693
0.582390,0.086668,-0.510851,2.736376
0.319967,0.066553,-0.788484,2.599881
0.558421,0.001296,-0.915796,2.267262
0.593609,0.088068,-0.450084,1.305490
0.407302,0.060572,-0.737626,2.516086
0.369207,0.014985,-0.366785,1.783926
0.383870,0.082910,-0.842444,2.006061
0.483949,0.087586,-0.345422,1.117331
0.521431,0.004612,-0.188619,1.012019
0.502422,0.065703,-0.310092,2.842718
0.583505,0.087315,-0.826507,2.773406
0.413470,0.014377,-0.803834,1.803707
0.351633,0.043221,-0.255253,2.648001
0.366231,0.076138,-0.659250,2.885673
0.493086,0.049906,-0.831450,1.437041
0.563325,0.034496,-0.211279,2.480340
0.423395,0.038066,-0.426714,2.572126
0.440184,0.005157,-0.869093,1.392488
0.404804,0.072363,-0.410133,1.937921
0.575705,0.005663,-0.643176,1.957757
0.492273,0.042398,-0.557838,1.857889
0.480666,0.087433,-0.889943,2.930728
0.383659,0.007120,-0.357715,2.502053
0.357546,0.083032,-0.264290,1.768693
0.511865,0.063505,-0.851845,2.908679
0.583968,0.056991,-0.708990,1.146192
0.305813,0.065174,-0.402361,1.285639
0.585413,0.070016,-0.484860,2.601630
0.311533,0.073170,-0.683079,1.099787
0.353479,0.077386,-0.402518,1.699476
0.552161,0.075975,-0.541929,2.642135
0.521254,0.089818,-0.058148,2.999772
0.439286,0.038509,-0.889102,2.783418
0.567033,0.088099,-0.248157,2.326677
0.569674,0.095760,-0.869427,1.869917
0.419264,0.002979,-0.799481,2.124294
0.495884,0.042465,-0.360835,2.413015
0.409017,0.059040,-0.497596,2.273187
0.508647,0.081636,-0.463667,1.355444
0.563141,0.037678,-0.712295,2.564907
0.342652,0.031095,-0.773096,1.481774
0.595163,0.085164,-0.190744,2.573355
0.564879,0.061918,-0.637090,2.712101
0.472047,0.038811,-0.565279,2.100872
0.358052,0.089627,-0.947919,2.054830
0.318192,0.063183,-0.400361,2.632915
0.408439,0.027712,-0.400114,2.370270
0.453002,0.085839,-0.490472,1.910522
0.427625,0.042531,-0.337843,2.419923
0.444767,0.009125,-0.572450,1.502348
0.502021,0.090562,-0.968473,1.803886
0.433806,0.094070,-0.484654,2.587279
0.506185,0.004115,-0.767755,1.582094
0.544962,0.055754,-0.884671,1.055801
0.348484,0.002618,-0.857021,2.907507
0.372466,0.014713,-0.617359,2.957853
0.492082,0.096191,-0.827017,2.999245
0.300346,0.037466,-0.264852,1.675755
0.340811,0.083370,-0.220414,2.293209
0.352381,0.049576,-0.874492,1.697808
0.572311,0.050959,-0.109495,2.479173
0.544832,0.020531,-0.708358,2.965196
0.563001,0.093076,-0.471991,2.399680
0.461936,0.048113,-0.451124,1.914720
0.573467,0.079572,-0.405185,1.365744
0.311655,0.088338,-0.477224,2.855233
0.345872,0.029949,-0.637934,2.594729
0.392394,0.010098,-0.068351,1.318678
0.352354,0.027371,-0.450761,1.792394
0.333888,0.045700,-0.407743,2.819313
0.446120,0.015979,-0.919565,2.720243
0.510780,0.019708,-0.957511,2.298515
0.462610,0.093136,-0.054076,1.108662
0.405738,0.030094,-0.653157,1.740389
0.313666,0.030101,-0.148310,1.471904
0.328143,0.006762,-0.790291,1.436344
0.324823,0.068355,-0.691839,1.065457
0.436180,0.012839,-0.356143,1.962379
0.501568,0.016561,-0.884397,2.093174
0.573865,0.041191,-0.389766,1.055644
0.548514,0.096434,-0.021771,2.569636
0.351750,0.084622,-0.714067,2.400803
0.437303,0.066046,-0.658636,2.728215
0.356495,0.050090,-0.184339,1.883568
0.598860,0.098541,-0.925517,1.039978
0.437961,0.080972,-0.821572,2.582528
0.348801,0.077279,-0.498964,2.544078
0.420139,0.002467,-0.906746,2.030926
0.522436,0.033764,-0.501655,1.048856
0.455208,0.077848,-0.270583,2.931272
0.533848,0.006682,-0.095808,2.679663
0.572564,0.014078,-0.749848,2.730688
0.355095,0.027069,-0.602534,1.186619
0.374584,0.049682,-0.995873,1.150281
0.450881,0.090387,-0.369341,2.039027
0.325193,0.031162,-0.307784,1.038162
0.523268,0.092737,-0.268449,1.085688
0.498550,0.078013,-0.284612,1.863302
0.386473,0.004798,-0.751154,1.352260
0.432439,0.089029,-0.994048,1.613955
0.350451,0.001620,-0.591853,1.751645
0.319243,0.002213,-0.721235,2.315979
0.578119,0.069759,-0.099125,1.838249
0.466633,0.091510,-0.875623,1.161350
0.349642,0.041433,-0.210096,1.731677
0.557090,0.022101,-0.425364,2.161500
0.405463,0.082599,-0.439788,2.056017
0.524013,0.010784,-0.462001,2.684372
0.474821,0.055375,-0.423526,2.835463
0.566635,0.034205,-0.680295,2.427940
0.330465,0.029370,-0.370825,1.030446
0.535959,0.083070,-0.741381,1.819628
0.550721,0.041105,-0.304393,1.460030
0.535639,0.099170,-0.966777,1.159984
0.597179,0.035641,-0.925608,2.745741
0.364242,0.051082,-0.267757,1.944865
0.569114,0.038676,-0.295317,2.574252
0.390752,0.071186,-0.868213,2.367626
0.526244,0.032511,-0.295198,1.823198
0.413671,0.039289,-0.322960,2.695823
0.428215,0.082400,-0.667882,1.405145
0.409723,0.085356,-0.874254,1.430953
0.407927,0.047300,-0.599190,1.968260
0.331519,0.098155,-0.785346,2.023042
0.427919,0.017967,-0.840255,2.022908
0.346950,0.048071,-0.845909,2.423155
0.511770,0.004729,-0.065201,1.275282
0.492606,0.037778,-0.047498,2.782809
0.336410,0.086551,-0.995972,2.251786
0.379252,0.089792,-0.443583,1.627825
0.530402,0.059385,-0.113356,1.992612
0.467260,0.061394,-0.815623,1.186349
0.574679,0.077360,-0.841564,2.590747
0.484882,0.054110,-0.588481,2.532290
0.570689,0.064400,-0.270708,2.135699
0.488442,0.052914,-0.413132,1.341398
0.557695,0.065154,-0.198125,2.582364
0.599235,0.003345,-0.325392,2.521275
0.505702,0.089070,-0.996829,2.642821
0.327843,0.098709,-0.539822,1.265868
0.479227,0.018833,-0.749666,2.157145
0.376723,0.008375,-0.205086,2.327269
0.514797,0.023504,-0.724515,2.752261
0.397834,0.018614,-0.050061,2.302663
0.533454,0.056866,-0.011252,1.571779
0.502269,0.064204,-0.197232,1.446675
0.447026,0.007275,-0.179873,2.673953
0.370871,0.022983,-0.638224,2.717593
0.506137,0.025969,-0.605065,2.229229
0.335180,0.004861,-0.273251,1.916501
0.592130,0.027537,-0.607653,2.876708
0.521134,0.064474,-0.600633,2.851103
0.334038,0.009254,-0.033553,2.140314
0.377547,0.088947,-0.791252,2.685764
0.486665,0.041499,-0.256127,2.283732
0.301327,0.066817,-0.166917,2.864315
0.331668,0.081530,-0.854127,2.026996
0.386126,0.048987,-0.456437,1.314452
0.557258,0.002871,-0.846616,2.112118
0.390674,0.097891,-0.265424,2.491118
0.323989,0.078343,-0.280637,2.980036
0.322985,0.036125,-0.941695,1.038342
0.509109,0.092160,-0.846423,2.137449
0.540620,0.038302,-0.768854,1.890928
0.344812,0.090717,-0.609528,2.547458
0.499693,0.069304,-0.678667,1.645393
0.528965,0.069967,-0.019039,1.351368
0.303927,0.033579,-0.567629,1.640457
0.361026,0.065315,-0.656399,2.708100
0.568300,0.051862,-0.751030,2.154514
0.361137,0.006795,-0.777548,1.336704
0.321767,0.042833,-0.539735,2.196024
0.471370,0.091787,-0.287710,2.839806
0.552040,0.042778,-0.830264,2.393936
0.426751,0.060266,-0.011906,2.545324
0.414957,0.059162,-0.961145,1.581427
0.572511,0.086560,-0.403732,2.887250
0.477666,0.004039,-0.701840,1.943861
0.505219,0.065754,-0.243270,1.158158
0.530758,0.096755,-0.304923,1.165576
0.475287,0.040620,-0.552321,2.248026
0.465163,0.058515,-0.014113,1.269984
0.369279,0.076953,-0.170481,2.523295
0.517948,0.011695,-0.044731,2.506140
0.402710,0.086584,-0.958730,2.030258
0.320287,0.037787,-0.349093,2.785081
0.446427,0.039556,-0.516163,1.952216
0.420290,0.047256,-0.559014,2.369331
0.516168,0.068456,-0.743437,2.363670
0.532337,0.007051,-0.284415,2.072887
0.460317,0.044286,-0.915868,2.665799
0.300913,0.087601,-0.791438,1.778977
0.559558,0.055771,-0.310206,2.012985
0.454037,0.052792,-0.308103,1.011662
0.369354,0.061754,-0.687234,1.657096
0.563760,0.081973,-0.719614,1.896327
0.408466,0.076963,-0.785531,1.852727
0.348434,0.049928,-0.998144,2.116396
0.313605,0.080469,-0.945173,1.142592
0.490940,0.021942,-0.330411,1.455458
0.368106,0.094889,-0.078764,1.533510
0.589224,0.098755,-0.010784,2.525197
0.421242,0.004628,-0.656770,1.248749
0.418112,0.091388,-0.374579,2.982554
0.504367,0.097477,-0.064401,2.446629
0.583805,0.080807,-0.311999,2.192574
0.520589,0.056518,-0.180873,2.341335
0.536266,0.053723,-0.032048,1.795434
0.455583,0.077827,-0.288418,1.014718
0.359276,0.024057,-0.376850,2.269622
0.591158,0.074820,-0.518797,2.464097
0.456592,0.040847,-0.378240,1.462912
0.524496,0.070099,-0.930729,2.322774
0.376923,0.064842,-0.354584,1.205399
0.335376,0.001402,-0.085996,2.865378
0.494578,0.069288,-0.021112,2.536605
0.511934,0.008743,-0.763828,1.634173
0.360173,0.098510,-0.588614,1.336819
0.477769,0.060615,-0.848059,1.707469
0.555803,0.086781,-0.280951,1.887948
0.580340,0.013908,-0.983450,1.241858
0.484779,0.018425,-0.229333,2.581256
0.464618,0.014048,-0.569305,2.683667
0.468883,0.023003,-0.798558,2.463697
0.556690,0.092551,-0.850223,2.593813
0.371687,0.042279,-0.309030,1.785349
0.534196,0.005753,-0.446745,2.413819
0.418726,0.013665,-0.990397,1.921516
0.389397,0.031193,-0.475742,2.380172
0.374518,0.092968,-0.458179,1.322542
0.455893,0.036738,-0.708539,1.138226
0.446902,0.051539,-0.767024,1.688019
0.322326,0.003301,-0.044054,2.374265
0.565800,0.008276,-0.268277,1.600197
0.473107,0.039439,-0.211864,1.357809
0.581945,0.077655,-0.535146,1.130490
0.534391,0.058470,-0.918718,1.966566
0.375006,0.019219,-0.619162,1.773909
0.536875,0.028225,-0.079940,2.592059
0.511970,0.072751,-0.503728,2.175512
0.529941,0.011130,-0.479629,2.274731
0.408890,0.033463,-0.745705,2.668197
0.497181,0.057761,-0.835733,1.490821
0.583286,0.045570,-0.120137,2.974768
0.324744,0.026973,-0.749737,1.110538
0.435437,0.014114,-0.120817,1.755340
0.520597,0.084013,-0.268539,2.454558
0.507696,0.027746,-0.808031,1.447449
0.425709,0.020245,-0.948251,2.212100
0.554455,0.033628,-0.581024,1.079025
0.576879,0.013780,-0.376792,2.004178
0.355477,0.066877,-0.744242,1.939673
0.500822,0.042968,-0.671935,2.306876
0.419010,0.047456,-0.793449,1.654013
0.394518,0.097256,-0.125192,1.400705
0.486557,0.059969,-0.812726,1.704319
0.440967,0.036930,-0.865347,2.622054
0.592889,0.018178,-0.216593,2.701867
0.393995,0.045003,-0.348868,1.470870
0.535615,0.049765,-0.324236,1.940045
0.484037,0.010426,-0.885665,2.818762
0.508125,0.097746,-0.461370,1.919816
0.569958,0.055723,-0.958435,1.578063
0.577321,0.041028,-0.990290,2.410351
0.410774,0.012902,-0.758036,1.162356
0.551249,0.097888,-0.686346,1.060034
0.331271,0.015641,-0.060581,2.322490
0.349307,0.083686,-0.260505,1.798963
0.580582,0.087909,-0.132214,2.162420
0.469646,0.093531,-0.156346,1.207141
0.434773,0.006360,-0.521000,1.259504
0.435868,0.090230,-0.449162,2.618770
0.442618,0.064747,-0.699707,1.845020
0.309963,0.057805,-0.621715,2.327076
0.585662,0.092773,-0.464465,2.557586
0.568946,0.031921,-0.942591,2.112408
0.448341,0.087781,-0.588911,1.591591
0.560394,0.045720,-0.409917,1.782396
0.447038,0.032658,-0.096992,2.562087
0.502720,0.038224,-0.855611,1.926754
0.442860,0.032188,-0.114034,1.179666
0.391687,0.071192,-0.844289,1.995392
0.355264,0.051116,-0.809490,1.235371
0.498115,0.070212,-0.239159,1.296634
0.558048,0.074990,-0.020705,1.212213
0.496136,0.081396,-0.761959,2.919699
0.363398,0.026044,-0.011164,2.673056
0.368314,0.055976,-0.982177,1.328257
0.371175,0.091076,-0.488606,1.713367
0.547546,0.019655,-0.755252,2.103996
0.458799,0.055112,-0.639629,1.546611
0.376775,0.030973,-0.026945,1.868074
0.362805,0.069066,-0.457915,1.540512
0.329357,0.079715,-0.597227,2.635670
0.599874,0.045542,-0.518477,2.178349
0.595846,0.065786,-0.835800,1.049296
0.441245,0.093503,-0.791050,1.670872
0.316264,0.048743,-0.853039,1.282569
0.556084,0.034853,-0.309200,2.139769
0.440887,0.053919,-0.830894,1.389416
0.525645,0.017933,-0.814065,2.134760
0.590145,0.035918,-0.079677,2.455372
0.314657,0.061408,-0.650200,2.283023
0.452549,0.053255,-0.836903,1.645688
0.596810,0.023319,-0.254271,1.423533
0.568262,0.082759,-0.814985,1.006991
0.305604,0.025746,-0.928778,2.688667
0.535072,0.077062,-0.861233,1.969538
0.474111,0.078053,-0.596895,1.714166
0.387762,0.025043,-0.875768,1.440472
0.562943,0.082716,-0.242118,1.495893
0.554217,0.005672,-0.389880,2.660432
0.417785,0.052338,-0.176049,2.543112
0.449500,0.072046,-0.444812,2.147567
0.538119,0.005221,-0.873265,1.413118
0.371482,0.007082,-0.570155,2.421274
0.539000,0.033457,-0.091981,1.486206
0.482289,0.078312,-0.810145,2.788458
0.386827,0.022742,-0.814487,2.413367
0.344343,0.035816,-0.468700,1.219494
0.389979,0.060336,-0.606291,1.035686
0.437275,0.044911,-0.127080,1.341867
0.542037,0.089690,-0.773821,2.108463
0.305568,0.065056,-0.016424,1.732521
0.446791,0.018582,-0.599454,1.542302
0.399788,0.071082,-0.043022,2.191657
0.481403,0.017036,-0.915140,2.955476
0.558656,0.049228,-0.832549,2.389751
0.521191,0.052255,-0.241292,1.276717
0.354692,0.074871,-0.628683,1.457800
0.450322,0.006076,-0.624636,1.115989
0.504691,0.099729,-0.626314,1.384632
0.507761,0.034359,-0.022834,2.946621
0.584438,0.034095,-0.632670,1.158461
0.476177,0.068941,-0.411837,2.482209
0.432707,0.049032,-0.843530,2.806182
0.451120,0.076331,-0.727939,1.156316
0.460683,0.029890,-0.602640,1.979882
0.417827,0.089725,-0.325576,1.663934
0.573529,0.075872,-0.318528,1.953221
0.576952,0.064415,-0.891575,1.810148
0.599992,0.072332,-0.579262,2.007022
0.556069,0.055138,-0.143883,1.061004
0.584150,0.059416,-0.166209,1.674338
0.310110,0.027828,-0.721776,2.993872
0.310811,0.073594,-0.330763,1.732158
0.524137,0.018224,-0.869168,2.599197
0.549775,0.060593,-0.887981,2.965661
0.423593,0.079414,-0.866637,1.106908
0.437774,0.026002,-0.265537,1.726211
0.373178,0.062372,-0.111449,2.560962
0.399600,0.006371,-0.757374,1.747332
0.391162,0.003510,-0.237750,2.682713
0.327925,0.073266,-0.478668,2.185247
0.353541,0.033184,-0.386776,2.862893
0.303341,0.087152,-0.292141,1.769745
0.580869,0.020771,-0.062924,1.242007
0.417133,0.096087,-0.903387,1.789597
0.443631,0.062462,-0.457131,1.336362
0.401238,0.076089,-0.407830,2.926102
0.568732,0.044698,-0.663033,2.316533
0.425363,0.097704,-0.828051,2.843257
0.367381,0.093492,-0.729325,1.076985
0.489683,0.047727,-0.998961,1.093329
0.493718,0.035433,-0.552385,1.683858
0.465453,0.073477,-0.991782,1.675095
0.465283,0.043016,-0.153411,2.975043
0.422515,0.060871,-0.232514,1.250901
0.541052,0.055849,-0.769860,1.600406
0.327087,0.016567,-0.778529,1.040695
0.551346,0.069709,-0.605173,1.278636
0.326952,0.069153,-0.160272,1.034696
0.373236,0.059070,-0.174600,2.941472
0.399119,0.064445,-0.116813,2.547108
0.470082,0.086098,-0.012314,1.638823
0.374079,0.078277,-0.953796,1.821082
0.445419,0.066024,-0.390536,2.485290
0.546934,0.040136,-0.298255,1.076594
0.328499,0.027874,-0.136993,1.223475
0.398977,0.052897,-0.770897,1.994271
0.593829,0.020198,-0.322790,2.712979
0.436583,0.068595,-0.021286,1.652031
0.443893,0.081918,-0.481100,2.303220
0.401534,0.058215,-0.370446,2.070519
0.546629,0.061677,-0.378459,2.106946
0.378888,0.055861,-0.560890,1.907620
0.586721,0.040157,-0.232107,1.721803
0.309569,0.072439,-0.437329,2.392681
0.441217,0.030002,-0.251933,2.443563
0.361238,0.090783,-0.544719,1.673637
0.424092,0.084307,-0.290002,2.602566
0.327942,0.066499,-0.285649,2.221610
0.510284,0.064330,-0.179002,1.626250
0.314698,0.041965,-0.653751,1.986453
0.305431,0.037053,-0.075498,2.588680
0.338834,0.098367,-0.220024,2.390199
0.405059,0.010555,-0.056302,2.870402
0.308201,0.076683,-0.978498,1.882610
0.588956,0.083016,-0.116395,2.592529
0.556557,0.083050,-0.276232,2.166893
0.390948,0.016489,-0.347979,1.464270
0.580045,0.096505,-0.189078,1.135742
0.513843,0.020845,-0.363831,2.089063
0.318153,0.024734,-0.339571,1.120026
0.371820,0.077704,-0.859186,1.724430
0.583365,0.080922,-0.641421,2.018528
0.338570,0.048594,-0.756984,1.722521
0.361820,0.099702,-0.546334,2.099455
0.477787,0.099508,-0.215941,2.367120
0.330250,0.028829,-0.643084,2.834888
0.474144,0.058730,-0.575848,2.995979
0.471646,0.040753,-0.864986,1.773471
0.302947,0.072814,-0.660311,2.675200
0.577864,0.011476,-0.646480,1.465925
0.461675,0.034319,-0.291673,2.314201
0.388570,0.073574,-0.737689,2.178877
0.459183,0.047084,-0.916907,1.730088
0.369070,0.055999,-0.955856,1.476649
0.485993,0.020904,-0.225875,2.607001
0.565947,0.049142,-0.132140,2.707021
0.527828,0.045216,-0.828463,1.471210
0.494739,0.043510,-0.080357,2.141003
0.455118,0.030296,-0.458352,2.320953
0.374805,0.016953,-0.913534,1.205621
0.385568,0.007331,-0.633366,2.282974
0.306823,0.073128,-0.431064,1.697061
0.574763,0.080961,-0.737875,2.811608
0.599647,0.069228,-0.525707,1.667332
0.336935,0.080510,-0.306931,2.581472
0.546008,0.092205,-0.112870,2.783784
0.521391,0.028299,-0.238240,2.579856
0.549004,0.083777,-0.558141,2.470229
0.360768,0.072544,-0.414154,1.983748
0.349030,0.062499,-0.458939,2.242763
0.321977,0.003541,-0.656078,2.044132
0.574226,0.068142,-0.477485,1.742728
0.536991,0.097334,-0.234478,2.767907
0.569935,0.042271,-0.358385,2.747265
0.524929,0.082710,-0.671497,1.533390
0.474460,0.056154,-0.583173,1.312109
0.519243,0.045652,-0.888427,1.006382
0.378922,0.009700,-0.403651,2.532518
0.323451,0.099367,-0.133091,1.577333
0.560056,0.089300,-0.436282,1.264237
0.335662,0.013623,-0.207822,1.036046
0.513877,0.092663,-0.216397,1.146866
0.431891,0.084281,-0.865892,2.562637
0.574917,0.055645,-0.224808,1.746156
0.449176,0.027004,-0.088290,2.749953
0.539085,0.091139,-0.261655,1.265700
0.535533,0.056151,-0.994747,2.218741
0.345225,0.078990,-0.143174,2.385230
0.425467,0.077336,-0.750137,1.544810
0.567296,0.077881,-0.719407,2.715345
0.567950,0.020082,-0.890387,1.515681
0.306914,0.068860,-0.801426,1.788016
0.364416,0.098576,-0.937627,2.370183
0.473231,0.030396,-0.206574,2.145439
0.506284,0.028984,-0.711829,1.797035
0.513719,0.095880,-0.501487,1.774201
0.316774,0.018259,-0.120708,2.785516
0.364285,0.037070,-0.475067,2.434736
0.592740,0.035826,-0.373409,2.515818
0.564053,0.052219,-0.737076,1.442436
0.589092,0.072530,-0.870521,2.078337
0.521759,0.095286,-0.037777,1.731280
0.440317,0.019619,-0.363688,1.088130
0.394887,0.056549,-0.472972,1.892917
0.367814,0.089332,-0.359893,1.525605
0.561893,0.060651,-0.798095,1.481514
0.302384,0.015034,-0.396004,2.748426
0.403526,0.061816,-0.925765,2.019241
0.305631,0.084151,-0.677537,1.217389
0.466842,0.091650,-0.675780,2.564676
0.397232,0.002781,-0.630490,2.409216
0.570481,0.090778,-0.758406,1.794218
0.392509,0.057447,-0.019185,2.882175
0.470493,0.018469,-0.994876,2.323574
0.483197,0.049048,-0.262335,1.485295
0.594755,0.010536,-0.296816,2.846922
0.473747,0.060238,-0.423427,1.218240
0.435456,0.011989,-0.660644,2.762415
0.319287,0.086366,-0.793488,2.176715
0.493265,0.018488,-0.775498,2.960782
0.310713,0.091118,-0.035805,1.257385
0.322097,0.059336,-0.541808,2.202241
0.516632,0.090753,-0.718334,2.870309
0.413098,0.039321,-0.987184,2.676067
0.501703,0.038290,-0.414921,2.200953
0.580897,0.092906,-0.684173,1.272574
0.347688,0.050416,-0.442494,2.134121
0.311985,0.046410,-0.670745,2.739196
0.572419,0.061019,-0.470857,1.232336
0.390702,0.002641,-0.124503,1.271783
0.491892,0.037161,-0.215629,1.378040
0.596753,0.083002,-0.382259,2.706586
0.354942,0.057083,-0.999843,1.747456
0.324958,0.083753,-0.326751,2.037527
0.550880,0.005074,-0.582873,2.357174
0.376442,0.088881,-0.756904,1.727293
0.352942,0.045057,-0.345648,2.269205
0.454495,0.038322,-0.140390,2.326053
0.520202,0.062790,-0.511113,2.731473
0.307038,0.011932,-0.503403,1.773043
0.564919,0.075971,-0.715414,2.582818
0.516468,0.080613,-0.736879,2.636499
0.486978,0.068630,-0.824386,2.608446
0.428499,0.027435,-0.248455,2.528953
0.524426,0.080417,-0.599970,1.687176
0.334317,0.052295,-0.115747,1.959644
0.421314,0.066521,-0.605451,2.437290
0.313254,0.024931,-0.343583,1.677148
0.312437,0.012440,-0.870155,2.042915
0.438544,0.054537,-0.392417,1.639810
0.312227,0.028696,-0.229587,1.063555
0.328830,0.050526,-0.536128,2.791222
0.490626,0.051729,-0.531677,2.836659
0.386448,0.067865,-0.798255,2.910746
0.303169,0.026711,-0.491138,2.970283
0.512582,0.012862,-0.292475,1.655551
0.313192,0.012142,-0.506790,1.144086
0.478830,0.059594,-0.591646,1.970526
0.473489,0.035697,-0.570113,2.163972
0.430657,0.051008,-0.595322,1.887301
0.562975,0.046246,-0.401402,1.933995
0.433009,0.093123,-0.671059,2.713552
0.571272,0.066854,-0.294294,1.671424
0.507084,0.024941,-0.255659,2.277000
0.485814,0.086161,-0.301052,2.216907
0.373263,0.015471,-0.934594,1.838191
0.509267,0.021170,-0.656177,2.353186
0.520912,0.016060,-0.792828,2.602765
0.534465,0.006738,-0.041634,2.138480
0.391553,0.046353,-0.786457,2.260081
0.464952,0.002279,-0.227130,2.309295
