theta_sat,theta_res,vGn_alpha,vGn_n 
0.512888,0.092600,-0.198455,2.604163
0.541593,0.044706,-0.529980,1.033517
0.432953,0.087663,-0.794573,1.456170
0.464337,0.084603,-0.825372,2.389153
0.320653,0.096921,-0.534416,2.204109
0.414456,0.015535,-0.997820,2.004439
0.316522,0.047125,-0.346401,1.268772
0.343175,0.082617,-0.390625,2.039713
0.303448,0.027421,-0.730753,1.449920
0.494137,0.006993,-0.965827,2.045505
0.436314,0.087147,-0.010527,1.851530
0.496488,0.029227,-0.698247,2.049250
0.328126,0.045102,-0.729609,2.157033
0.483691,0.057623,-0.195648,1.734080
0.435804,0.005233,-0.427393,2.343273
0.583126,0.086958,-0.775411,2.253578
0.567247,0.079561,-0.652827,1.130596
0.509354,0.029872,-0.882683,1.156996
0.421914,0.047105,-0.842653,2.540686
0.582507,0.054929,-0.300896,1.755641
0.525697,0.031901,-0.512156,1.147911
0.307106,0.096475,-0.052418,2.533100
0.339225,0.029445,-0.368276,1.343383
0.467871,0.037978,-0.133889,1.176238
0.530070,0.043744,-0.845472,1.463841
0.304475,0.052156,-0.576491,2.506728
0.552859,0.077176,-0.202510,1.910037
0.477977,0.065015,-0.733199,1.204212
0.329993,0.070790,-0.160672,2.154042
0.455373,0.090478,-0.046561,1.394485
0.316471,0.015834,-0.168025,1.001730
0.538285,0.092132,-0.447656,2.860307
0.343847,0.030709,-0.240704,2.125620
0.351888,0.010849,-0.500854,1.532375
0.574181,0.081982,-0.727998,2.769500
0.387392,0.080635,-0.107395,2.472621
0.541559,0.063670,-0.937330,2.936231
0.347218,0.033037,-0.589846,2.525203
0.479033,0.025986,-0.146155,2.636630
0.582062,0.004409,-0.968006,1.161059
0.560895,0.015841,-0.053043,2.931429
0.355649,0.035076,-0.616511,2.588786
0.468806,0.060216,-0.479216,1.665705
0.381079,0.057899,-0.311414,1.411222
0.382407,0.056723,-0.054205,1.960587
0.505110,0.052248,-0.065998,2.629695
0.473641,0.056548,-0.822255,1.338855
0.559046,0.049638,-0.202887,1.585750
0.344453,0.036655,-0.256737,2.046515
0.406571,0.012023,-0.127180,2.089246
0.468198,0.092123,-0.390334,2.684638
0.374036,0.014441,-0.880042,1.170050
0.400508,0.042819,-0.200636,1.639713
0.523002,0.094442,-0.137755,1.353127
0.524898,0.003518,-0.328211,1.785533
0.339394,0.083743,-0.573504,1.311040
0.560120,0.082535,-0.295830,1.234421
0.377313,0.021988,-0.124301,1.900734
0.420882,0.045087,-0.226980,2.991213
0.339098,0.014638,-0.893348,2.737008
0.571143,0.086720,-0.427642,2.160449
0.362860,0.009818,-0.573654,2.962741
0.512847,0.070764,-0.387260,2.239771
0.323818,0.065712,-0.455944,1.538812
0.437885,0.003877,-0.644184,1.127858
0.596565,0.045740,-0.453130,1.669355
0.555267,0.009288,-0.105693,1.228247
0.489289,0.029770,-0.528126,2.426535
0.434728,0.002263,-0.863063,1.753194
0.321239,0.029763,-0.276795,2.716264
0.592959,0.002631,-0.205336,1.561711
0.387172,0.025903,-0.816815,1.069382
0.335553,0.033111,-0.765642,1.566804
0.372811,0.050652,-0.088792,1.861821
0.579031,0.092857,-0.325883,2.620439
0.370291,0.065759,-0.503166,1.720591
0.552478,0.055160,-0.462140,2.420528
0.454866,0.086002,-0.416908,2.862426
0.471154,0.041250,-0.335074,2.226601
0.340750,0.056128,-0.151339,2.241257
0.378282,0.019131,-0.553078,2.103815
0.464161,0.040280,-0.938950,1.387411
0.537423,0.062410,-0.194976,1.286140
0.319012,0.009600,-0.855893,1.039352
0.552216,0.025305,-0.932820,2.976810
0.322901,0.049185,-0.743878,2.045697
0.412880,0.086379,-0.103415,1.984234
0.567907,0.031888,-0.139256,2.718508
0.450689,0.066277,-0.047223,2.072763
0.542792,0.032422,-0.162542,1.983461
0.306943,0.025498,-0.033063,1.474197
0.412454,0.099425,-0.428757,2.257533
0.302581,0.043100,-0.764072,1.024627
0.456169,0.080605,-0.206865,1.652398
0.391569,0.021743,-0.198001,1.953475
0.477238,0.040134,-0.942982,2.996710
0.389305,0.089968,-0.198307,1.397807
0.496972,0.067775,-0.239939,2.968135
0.478168,0.067886,-0.788149,2.523577
0.581083,0.064990,-0.135493,1.829657
0.584824,0.061659,-0.440882,1.210743
0.365667,0.070330,-0.175667,2.756000
0.333364,0.086530,-0.641946,2.086223
0.498684,0.020421,-0.335828,2.114679
0.570050,0.023466,-0.828303,2.055300
0.415488,0.084675,-0.098509,2.390733
0.578295,0.016271,-0.213329,2.266464
0.586088,0.050387,-0.584395,2.178023
0.397456,0.059742,-0.333303,2.463465
0.554131,0.074348,-0.954809,1.713929
0.445188,0.038183,-0.424458,2.039099
0.311049,0.007942,-0.234215,1.169134
0.373897,0.029914,-0.883993,2.687216
0.554693,0.018321,-0.590694,1.342316
0.441650,0.094800,-0.569102,1.401707
0.581061,0.020577,-0.980971,2.338005
0.388023,0.049082,-0.473244,2.104906
0.541353,0.030135,-0.230079,1.242363
0.320635,0.069270,-0.164651,1.048757
0.367016,0.041632,-0.888579,1.072448
0.477018,0.083311,-0.109365,1.339620
0.415194,0.059207,-0.624311,2.625170
0.424664,0.068202,-0.175290,2.392156
0.476741,0.017893,-0.999297,1.888135
0.321151,0.016503,-0.920028,2.602280
0.486485,0.019779,-0.031541,2.396366
0.517399,0.006865,-0.862358,2.285172
0.398167,0.062861,-0.599932,2.110034
0.505757,0.045119,-0.810252,2.888406
0.529420,0.016627,-0.851450,2.707595
0.484830,0.062211,-0.212455,1.532624
0.576029,0.005736,-0.451697,1.866950
0.421126,0.034186,-0.804353,1.731759
0.556469,0.043846,-0.563761,2.805912
0.336832,0.047067,-0.106411,1.252478
0.428925,0.006018,-0.955356,1.679693
0.526850,0.087919,-0.832399,1.226045
0.415613,0.092666,-0.524897,2.319732
0.334753,0.001480,-0.298484,1.542126
0.338428,0.061155,-0.872490,2.369824
0.304157,0.033823,-0.766905,1.727078
0.532492,0.077401,-0.203531,2.232791
0.320383,0.018048,-0.750972,1.436581
0.542420,0.093776,-0.351600,2.673614
0.589889,0.086194,-0.661782,2.602021
0.539967,0.095338,-0.719910,2.232231
0.540028,0.071217,-0.042080,2.350514
0.309605,0.059909,-0.340354,2.202009
0.585323,0.068653,-0.848512,2.804535
0.438803,0.067016,-0.291501,1.592256
0.446333,0.040358,-0.748434,1.929038
0.423729,0.075661,-0.931493,1.674596
0.584760,0.003779,-0.742786,2.073108
0.532645,0.040326,-0.294383,1.486069
0.551784,0.080151,-0.784510,1.684967
0.582000,0.001739,-0.889142,2.170513
0.364210,0.054035,-0.471663,2.912849
0.427051,0.078556,-0.205622,1.319106
0.337845,0.082917,-0.413840,2.820278
0.555694,0.080896,-0.977678,2.290256
0.356912,0.077454,-0.664572,2.387599
0.581358,0.004967,-0.606549,1.310987
0.591134,0.010113,-0.366070,2.661506
0.401695,0.083875,-0.249813,2.267502
0.378988,0.076999,-0.259281,1.285833
0.371720,0.003291,-0.169400,2.463292
0.492359,0.030572,-0.693240,1.121846
0.440143,0.023085,-0.048260,2.034803
0.556666,0.054971,-0.096703,2.537491
0.457747,0.039467,-0.562643,1.086686
0.355078,0.032541,-0.608798,1.151261
0.527535,0.083320,-0.185761,2.479934
0.411648,0.022754,-0.251265,1.684751
0.572060,0.054296,-0.438533,1.980432
0.582480,0.015219,-0.800572,1.532057
0.492561,0.069807,-0.217298,1.454078
0.563341,0.041201,-0.186275,1.615608
0.348580,0.064276,-0.570933,2.750904
0.394254,0.033063,-0.412512,2.633536
0.557877,0.070086,-0.464767,1.895607
0.471142,0.068419,-0.942270,1.452476
0.582696,0.014169,-0.113286,1.162543
0.599491,0.012556,-0.608473,2.817133
0.544359,0.076314,-0.779746,2.115366
0.353014,0.027683,-0.372426,2.274985
0.592046,0.047881,-0.154499,2.383395
0.516623,0.048126,-0.709603,1.505647
0.319512,0.008778,-0.974151,2.472337
0.372697,0.036628,-0.868322,2.241166
0.509229,0.039248,-0.980494,1.976532
0.480155,0.084233,-0.673439,2.808999
0.346124,0.002614,-0.087243,2.465985
0.385355,0.089060,-0.738733,2.946764
0.331250,0.098476,-0.138333,2.450691
0.534502,0.077048,-0.110581,1.729962
0.315053,0.008539,-0.580600,1.964357
0.346543,0.097954,-0.385622,2.816273
0.427566,0.025000,-0.139390,2.817849
0.444959,0.056037,-0.349305,1.242814
0.581731,0.076381,-0.218062,1.613459
0.432757,0.044716,-0.240927,1.401872
0.481478,0.064713,-0.154039,2.581005
0.380701,0.055838,-0.438651,2.743034
0.472921,0.036503,-0.589533,2.677918
0.345962,0.055740,-0.911935,2.129567
0.535722,0.047841,-0.541418,2.199863
0.421648,0.037237,-0.562749,2.674846
0.537075,0.059734,-0.753774,1.924807
0.465977,0.059537,-0.528634,1.597997
0.319406,0.017315,-0.627947,1.931055
0.338367,0.048951,-0.433989,1.530184
0.345089,0.067038,-0.400591,2.269644
0.448531,0.031824,-0.530540,2.703690
0.446699,0.036376,-0.213078,1.433825
0.571035,0.084571,-0.126727,1.572156
0.313367,0.053351,-0.108653,2.225881
0.453171,0.014648,-0.489628,1.434925
0.553834,0.036864,-0.583462,2.412375
0.428383,0.037658,-0.560641,1.040910
0.453569,0.072403,-0.308370,1.014379
0.358429,0.007412,-0.612561,1.980798
0.418533,0.058310,-0.363312,1.436741
0.436467,0.092882,-0.318601,1.690029
0.397711,0.082733,-0.877746,1.906960
0.549900,0.036839,-0.223791,2.532151
0.446574,0.029945,-0.319686,2.884554
0.352292,0.091775,-0.131905,1.012548
0.486934,0.086701,-0.454219,1.268843
0.595203,0.090182,-0.680756,2.420811
0.376162,0.021548,-0.773912,2.785665
0.391411,0.074734,-0.072198,1.094454
0.336861,0.023248,-0.618575,2.883274
0.463059,0.070627,-0.405766,2.273936
0.417469,0.069865,-0.975227,2.229971
0.471034,0.043540,-0.742880,1.686694
0.399325,0.030673,-0.068832,1.405462
0.459121,0.025173,-0.083460,2.037521
0.397153,0.099653,-0.204536,2.455155
0.449483,0.023646,-0.915702,1.433307
0.568505,0.080754,-0.392199,1.972939
0.503344,0.053044,-0.990542,1.251580
0.419854,0.059924,-0.230966,1.078379
0.407260,0.062088,-0.082252,1.452032
0.426474,0.070555,-0.523082,2.816839
0.335906,0.026824,-0.101531,2.341202
0.503535,0.086128,-0.782105,1.632268
0.467790,0.068929,-0.412980,1.160380
0.376007,0.026469,-0.206418,2.214356
0.364560,0.008560,-0.827109,1.953944
0.331976,0.093819,-0.772157,1.872654
0.572308,0.034623,-0.927997,1.805974
0.543103,0.046100,-0.252205,2.679365
0.593637,0.088669,-0.812529,2.256588
0.402172,0.098351,-0.562406,1.868489
0.511312,0.056392,-0.672399,2.231324
0.597117,0.096188,-0.902614,2.874012
0.501486,0.059672,-0.168944,1.982727
0.374832,0.057641,-0.481204,1.734689
0.489733,0.065229,-0.444103,2.321843
0.429167,0.046384,-0.870375,2.163802
0.346704,0.041140,-0.359228,2.850389
0.452731,0.015074,-0.128597,1.294553
0.406804,0.006832,-0.885651,1.055967
0.468981,0.028149,-0.435325,1.892380
0.589377,0.023581,-0.511690,1.382956
0.313848,0.094323,-0.578966,2.482405
0.310382,0.021518,-0.774713,1.437925
0.389112,0.062162,-0.947820,2.205222
0.369993,0.095456,-0.650993,1.242123
0.450870,0.015692,-0.253410,1.392879
0.474256,0.009749,-0.669857,2.473829
0.543346,0.004478,-0.451922,2.764045
0.331417,0.007381,-0.111538,1.657308
0.428324,0.096506,-0.476251,2.006890
0.519503,0.064352,-0.320155,2.093419
0.304286,0.003534,-0.046288,2.006408
0.464210,0.054832,-0.880617,2.079955
0.548738,0.015049,-0.120035,2.324162
0.558475,0.044527,-0.556634,2.190557
0.509752,0.083843,-0.796187,1.348880
0.594862,0.002046,-0.797026,1.147724
0.420910,0.039916,-0.410237,1.365387
0.583560,0.019294,-0.382999,1.020038
0.527019,0.076213,-0.338058,2.969041
0.579129,0.059380,-0.389980,1.115287
0.386693,0.061040,-0.752807,1.119908
0.504898,0.089126,-0.495015,1.660382
0.468510,0.075250,-0.978110,2.830611
0.572714,0.044848,-0.303452,2.541473
0.447935,0.029979,-0.882781,2.287594
0.481371,0.004338,-0.719301,2.855261
0.435734,0.064388,-0.604951,1.085514
0.492047,0.011363,-0.689285,1.282493
0.405767,0.014729,-0.471555,1.542308
0.382838,0.070293,-0.517595,1.466088
0.475735,0.031278,-0.319044,1.239737
0.455457,0.074891,-0.986398,1.750635
0.510747,0.012675,-0.701805,2.182319
0.410447,0.087566,-0.732898,2.323494
0.482644,0.005845,-0.053885,2.904954
0.565124,0.090340,-0.602311,1.711128
0.534102,0.049171,-0.648964,1.653901
0.443137,0.025062,-0.494259,2.937235
0.356051,0.035136,-0.020883,1.828250
0.589306,0.068842,-0.602481,2.868548
0.330701,0.054573,-0.805049,1.879505
0.550119,0.042695,-0.242889,1.516504
0.304737,0.004936,-0.514378,1.738220
0.328956,0.046527,-0.614747,1.742253
0.452458,0.015899,-0.429543,1.614729
0.383308,0.032542,-0.769328,1.205673
0.396711,0.070515,-0.623091,1.606661
0.320602,0.050763,-0.409001,2.813840
0.537419,0.030212,-0.415086,2.918781
0.305876,0.001924,-0.943430,1.041750
0.498329,0.063103,-0.092172,2.957216
0.360401,0.040524,-0.617201,2.828562
0.310896,0.062990,-0.300633,2.194370
0.412282,0.073225,-0.718904,2.714662
0.517105,0.049871,-0.755165,1.136721
0.356248,0.091832,-0.650234,1.510593
0.369635,0.011219,-0.679239,1.448249
0.530954,0.058127,-0.612142,1.873084
0.500909,0.062555,-0.475500,1.145996
0.527291,0.088662,-0.878072,2.087710
0.427811,0.023738,-0.222016,2.664330
0.553984,0.002834,-0.147168,1.118017
0.381661,0.029376,-0.529386,2.057241
0.543466,0.086855,-0.123455,1.990678
0.586588,0.034718,-0.016185,2.579999
0.461861,0.054379,-0.290612,2.586415
0.393653,0.065126,-0.672537,2.695275
0.483327,0.081020,-0.435683,2.012197
0.527068,0.035759,-0.353052,2.767934
0.501405,0.063230,-0.516353,1.252277
0.582040,0.072284,-0.146387,2.243462
0.330142,0.037960,-0.579504,1.407007
0.364158,0.080050,-0.712769,2.667025
0.581270,0.039931,-0.921510,1.230688
0.404434,0.002507,-0.053186,1.776991
0.574866,0.080722,-0.129164,1.965766
0.443675,0.019473,-0.296789,1.751727
0.472824,0.024595,-0.671711,2.336127
0.331401,0.040585,-0.046395,1.117510
0.422762,0.011495,-0.059704,1.594264
0.547892,0.095728,-0.594263,1.664263
0.309758,0.051698,-0.750405,1.214772
0.379174,0.067817,-0.433763,1.281984
0.445514,0.086974,-0.665834,1.996846
0.409695,0.015452,-0.781350,2.226578
0.355414,0.093772,-0.960566,1.558541
0.533086,0.039612,-0.952315,2.091396
0.429947,0.051187,-0.749428,2.629913
0.572829,0.088478,-0.853423,1.359501
0.595243,0.094869,-0.511835,2.463926
0.527162,0.069518,-0.818193,2.966966
0.475893,0.058341,-0.975996,1.340761
0.509065,0.081954,-0.287241,1.139999
0.411073,0.077203,-0.840434,1.898543
0.451579,0.074468,-0.972075,1.343766
0.458650,0.066573,-0.134565,2.591811
0.551585,0.087087,-0.982432,1.416016
0.594229,0.033196,-0.308459,1.503280
0.563465,0.007167,-0.747969,2.572322
0.381893,0.067803,-0.780578,1.700081
0.573658,0.085188,-0.946454,2.475475
0.398965,0.063420,-0.904080,2.222426
0.447638,0.031632,-0.925274,2.576121
0.530612,0.047564,-0.410585,2.807718
0.521844,0.006770,-0.749111,2.215482
0.581871,0.098735,-0.916265,1.093861
0.550067,0.044388,-0.965321,2.322755
0.499850,0.019784,-0.907427,1.009300
0.303077,0.091915,-0.123085,1.850180
0.343149,0.045389,-0.786180,2.644725
0.392624,0.063595,-0.789658,1.179629
0.593780,0.082941,-0.998427,1.028157
0.309788,0.081246,-0.299169,1.889371
0.339722,0.070637,-0.104013,1.606917
0.547986,0.041673,-0.315196,2.880738
0.406674,0.020613,-0.558303,1.288684
0.362191,0.080256,-0.637013,1.439963
0.319076,0.037719,-0.205660,1.483516
0.506984,0.007111,-0.292348,2.942189
0.375746,0.020100,-0.464545,2.504481
0.587352,0.036467,-0.850140,1.287197
0.489403,0.028123,-0.832342,1.249660
0.575333,0.070314,-0.601558,1.903730
0.403494,0.044966,-0.154667,1.060111
0.432301,0.096895,-0.395093,1.152309
0.519731,0.075364,-0.416997,1.462840
0.481678,0.069122,-0.366829,2.007602
0.425223,0.010203,-0.522071,2.127520
0.511520,0.065999,-0.573926,1.557718
0.434346,0.098928,-0.091451,1.563291
0.500793,0.055798,-0.686449,2.376312
0.532220,0.081425,-0.985475,1.783527
0.311331,0.004970,-0.504935,2.433851
0.567542,0.062484,-0.266194,2.867312
0.352903,0.083903,-0.915164,1.605348
0.417890,0.049645,-0.307804,1.749614
0.431423,0.070474,-0.705672,1.357062
0.330114,0.076128,-0.453448,1.571024
0.417346,0.042711,-0.605377,2.863153
0.559383,0.034423,-0.964855,1.059948
0.494056,0.055607,-0.054625,1.982428
0.515992,0.096657,-0.531027,2.278913
0.489452,0.060048,-0.897469,2.756657
0.576600,0.061454,-0.063976,1.554188
0.395111,0.059435,-0.261726,1.125815
0.366762,0.049006,-0.289387,1.127111
0.463701,0.016173,-0.169725,1.832890
0.403637,0.035911,-0.540392,2.902845
0.583592,0.003223,-0.480822,2.292029
0.556439,0.044397,-0.283345,1.294318
0.454636,0.093656,-0.865190,2.911912
0.511465,0.059233,-0.876319,1.794673
0.472552,0.096908,-0.936742,2.329230
0.559709,0.058623,-0.107489,2.038016
0.586937,0.081447,-0.342122,2.036986
0.527648,0.070565,-0.257440,2.133358
0.387062,0.090304,-0.507918,2.530984
0.592593,0.005617,-0.439491,1.586600
0.582390,0.086668,-0.510851,2.107797
0.319967,0.066553,-0.788484,1.397618
0.558421,0.001296,-0.915796,1.334909
0.593609,0.088068,-0.450084,2.809585
0.407302,0.060572,-0.737626,1.752028
0.369207,0.014985,-0.366785,1.076894
0.383870,0.082910,-0.842444,2.007845
0.483949,0.087586,-0.345422,2.825109
0.521431,0.004612,-0.188619,2.873006
0.502422,0.065703,-0.310092,2.973040
0.583505,0.087315,-0.826507,2.821693
0.413470,0.014377,-0.803834,2.847884
0.351633,0.043221,-0.255253,2.506454
0.366231,0.076138,-0.659250,1.151034
0.493086,0.049906,-0.831450,1.605522
0.563325,0.034496,-0.211279,2.476515
0.423395,0.038066,-0.426714,1.838765
0.440184,0.005157,-0.869093,2.423957
0.404804,0.072363,-0.410133,1.187978
0.575705,0.005663,-0.643176,1.095427
0.492273,0.042398,-0.557838,1.632744
0.480666,0.087433,-0.889943,1.620446
0.383659,0.007120,-0.357715,2.036515
0.357546,0.083032,-0.264290,2.109990
0.511865,0.063505,-0.851845,2.329948
0.583968,0.056991,-0.708990,2.328408
0.305813,0.065174,-0.402361,1.077593
0.585413,0.070016,-0.484860,1.212588
0.311533,0.073170,-0.683079,2.073713
0.353479,0.077386,-0.402518,2.272944
0.552161,0.075975,-0.541929,1.692989
0.521254,0.089818,-0.058148,1.088767
0.439286,0.038509,-0.889102,1.466846
0.567033,0.088099,-0.248157,1.958028
0.569674,0.095760,-0.869427,1.749204
0.419264,0.002979,-0.799481,1.216838
0.495884,0.042465,-0.360835,1.187421
0.409017,0.059040,-0.497596,2.000367
0.508647,0.081636,-0.463667,2.483854
0.563141,0.037678,-0.712295,1.553297
0.342652,0.031095,-0.773096,1.234946
0.595163,0.085164,-0.190744,1.199119
0.564879,0.061918,-0.637090,1.593158
0.472047,0.038811,-0.565279,2.001330
0.358052,0.089627,-0.947919,1.641056
0.318192,0.063183,-0.400361,2.419849
0.408439,0.027712,-0.400114,1.638712
0.453002,0.085839,-0.490472,2.744499
0.427625,0.042531,-0.337843,2.607262
0.444767,0.009125,-0.572450,1.947824
0.502021,0.090562,-0.968473,1.334693
0.433806,0.094070,-0.484654,1.888484
0.506185,0.004115,-0.767755,2.390920
0.544962,0.055754,-0.884671,2.257856
0.348484,0.002618,-0.857021,2.653293
0.372466,0.014713,-0.617359,2.190734
0.492082,0.096191,-0.827017,1.753289
0.300346,0.037466,-0.264852,1.173470
0.340811,0.083370,-0.220414,2.687059
0.352381,0.049576,-0.874492,2.384115
0.572311,0.050959,-0.109495,2.190226
0.544832,0.020531,-0.708358,1.337531
0.563001,0.093076,-0.471991,1.373606
0.461936,0.048113,-0.451124,1.627586
0.573467,0.079572,-0.405185,2.906871
0.311655,0.088338,-0.477224,1.904442
0.345872,0.029949,-0.637934,1.510074
0.392394,0.010098,-0.068351,1.587039
0.352354,0.027371,-0.450761,2.748234
0.333888,0.045700,-0.407743,1.473834
0.446120,0.015979,-0.919565,1.396813
0.510780,0.019708,-0.957511,2.169344
0.462610,0.093136,-0.054076,1.941105
0.405738,0.030094,-0.653157,2.617092
0.313666,0.030101,-0.148310,1.100805
0.328143,0.006762,-0.790291,2.895777
0.324823,0.068355,-0.691839,2.260786
0.436180,0.012839,-0.356143,2.863566
0.501568,0.016561,-0.884397,1.799954
0.573865,0.041191,-0.389766,2.805307
0.548514,0.096434,-0.021771,1.071626
0.351750,0.084622,-0.714067,2.180922
0.437303,0.066046,-0.658636,2.726546
0.356495,0.050090,-0.184339,1.112718
0.598860,0.098541,-0.925517,1.231871
0.437961,0.080972,-0.821572,1.567081
0.348801,0.077279,-0.498964,1.196872
0.420139,0.002467,-0.906746,2.634054
0.522436,0.033764,-0.501655,2.172821
0.455208,0.077848,-0.270583,1.106988
0.533848,0.006682,-0.095808,1.040440
0.572564,0.014078,-0.749848,1.031254
0.355095,0.027069,-0.602534,1.205412
0.374584,0.049682,-0.995873,1.474700
0.450881,0.090387,-0.369341,2.245631
0.325193,0.031162,-0.307784,2.738374
0.523268,0.092737,-0.268449,1.030703
0.498550,0.078013,-0.284612,2.656933
0.386473,0.004798,-0.751154,1.855465
0.432439,0.089029,-0.994048,1.140281
0.350451,0.001620,-0.591853,1.051583
0.319243,0.002213,-0.721235,1.386835
0.578119,0.069759,-0.099125,1.472017
0.466633,0.091510,-0.875623,2.124126
0.349642,0.041433,-0.210096,1.111006
0.557090,0.022101,-0.425364,1.646596
0.405463,0.082599,-0.439788,2.099688
0.524013,0.010784,-0.462001,1.115788
0.474821,0.055375,-0.423526,1.656118
0.566635,0.034205,-0.680295,1.008805
0.330465,0.029370,-0.370825,1.586054
0.535959,0.083070,-0.741381,1.858177
0.550721,0.041105,-0.304393,1.976055
0.535639,0.099170,-0.966777,2.597785
0.597179,0.035641,-0.925608,1.493489
0.364242,0.051082,-0.267757,2.168698
0.569114,0.038676,-0.295317,2.669261
0.390752,0.071186,-0.868213,1.058753
0.526244,0.032511,-0.295198,1.748076
0.413671,0.039289,-0.322960,1.351861
0.428215,0.082400,-0.667882,1.900173
0.409723,0.085356,-0.874254,2.872653
0.407927,0.047300,-0.599190,1.894891
0.331519,0.098155,-0.785346,1.327877
0.427919,0.017967,-0.840255,2.213641
0.346950,0.048071,-0.845909,1.446261
0.511770,0.004729,-0.065201,1.391043
0.492606,0.037778,-0.047498,2.023766
0.336410,0.086551,-0.995972,2.820544
0.379252,0.089792,-0.443583,2.893075
0.530402,0.059385,-0.113356,1.745901
0.467260,0.061394,-0.815623,1.712504
0.574679,0.077360,-0.841564,2.335613
0.484882,0.054110,-0.588481,2.617856
0.570689,0.064400,-0.270708,2.919951
0.488442,0.052914,-0.413132,1.603780
0.557695,0.065154,-0.198125,1.462087
0.599235,0.003345,-0.325392,1.941583
0.505702,0.089070,-0.996829,1.039999
0.327843,0.098709,-0.539822,1.947322
0.479227,0.018833,-0.749666,2.556606
0.376723,0.008375,-0.205086,2.779570
0.514797,0.023504,-0.724515,1.839907
0.397834,0.018614,-0.050061,2.159637
0.533454,0.056866,-0.011252,2.260105
0.502269,0.064204,-0.197232,1.437781
0.447026,0.007275,-0.179873,1.889808
0.370871,0.022983,-0.638224,2.363004
0.506137,0.025969,-0.605065,2.327413
0.335180,0.004861,-0.273251,1.023438
0.592130,0.027537,-0.607653,2.871969
0.521134,0.064474,-0.600633,1.076181
0.334038,0.009254,-0.033553,2.172201
0.377547,0.088947,-0.791252,2.144363
0.486665,0.041499,-0.256127,1.589354
0.301327,0.066817,-0.166917,2.536872
0.331668,0.081530,-0.854127,1.989644
0.386126,0.048987,-0.456437,1.484738
0.557258,0.002871,-0.846616,2.407772
0.390674,0.097891,-0.265424,2.484470
0.323989,0.078343,-0.280637,2.476892
0.322985,0.036125,-0.941695,1.702430
0.509109,0.092160,-0.846423,1.258690
0.540620,0.038302,-0.768854,1.303927
0.344812,0.090717,-0.609528,2.389229
0.499693,0.069304,-0.678667,2.650713
0.528965,0.069967,-0.019039,1.925565
0.303927,0.033579,-0.567629,2.558008
0.361026,0.065315,-0.656399,1.770836
0.568300,0.051862,-0.751030,2.632906
0.361137,0.006795,-0.777548,1.564579
0.321767,0.042833,-0.539735,1.142504
0.471370,0.091787,-0.287710,1.080839
0.552040,0.042778,-0.830264,1.841415
0.426751,0.060266,-0.011906,2.157213
0.414957,0.059162,-0.961145,1.211153
0.572511,0.086560,-0.403732,2.518321
0.477666,0.004039,-0.701840,1.788053
0.505219,0.065754,-0.243270,2.866505
0.530758,0.096755,-0.304923,1.147222
0.475287,0.040620,-0.552321,2.002333
0.465163,0.058515,-0.014113,1.718467
0.369279,0.076953,-0.170481,2.529086
0.517948,0.011695,-0.044731,1.375370
0.402710,0.086584,-0.958730,1.477492
0.320287,0.037787,-0.349093,2.617429
0.446427,0.039556,-0.516163,2.165178
0.420290,0.047256,-0.559014,1.901614
0.516168,0.068456,-0.743437,2.988378
0.532337,0.007051,-0.284415,2.359691
0.460317,0.044286,-0.915868,1.572350
0.300913,0.087601,-0.791438,2.169808
0.559558,0.055771,-0.310206,1.908501
0.454037,0.052792,-0.308103,2.542387
0.369354,0.061754,-0.687234,1.779137
0.563760,0.081973,-0.719614,2.046809
0.408466,0.076963,-0.785531,2.279455
0.348434,0.049928,-0.998144,2.135387
0.313605,0.080469,-0.945173,1.088252
0.490940,0.021942,-0.330411,2.430891
0.368106,0.094889,-0.078764,1.974111
0.589224,0.098755,-0.010784,1.241632
0.421242,0.004628,-0.656770,2.167010
0.418112,0.091388,-0.374579,2.104678
0.504367,0.097477,-0.064401,2.614079
0.583805,0.080807,-0.311999,1.382758
0.520589,0.056518,-0.180873,2.279739
0.536266,0.053723,-0.032048,2.511933
0.455583,0.077827,-0.288418,1.469141
0.359276,0.024057,-0.376850,1.185761
0.591158,0.074820,-0.518797,2.998092
0.456592,0.040847,-0.378240,1.635869
0.524496,0.070099,-0.930729,2.371514
0.376923,0.064842,-0.354584,1.938108
0.335376,0.001402,-0.085996,1.028921
0.494578,0.069288,-0.021112,1.871485
0.511934,0.008743,-0.763828,2.437590
0.360173,0.098510,-0.588614,2.402448
0.477769,0.060615,-0.848059,1.715431
0.555803,0.086781,-0.280951,2.512896
0.580340,0.013908,-0.983450,1.877778
0.484779,0.018425,-0.229333,1.535401
0.464618,0.014048,-0.569305,2.326274
0.468883,0.023003,-0.798558,2.499032
0.556690,0.092551,-0.850223,1.661963
0.371687,0.042279,-0.309030,1.148778
0.534196,0.005753,-0.446745,2.763466
0.418726,0.013665,-0.990397,2.689027
0.389397,0.031193,-0.475742,1.073022
0.374518,0.092968,-0.458179,2.048391
0.455893,0.036738,-0.708539,1.674146
0.446902,0.051539,-0.767024,1.193075
0.322326,0.003301,-0.044054,1.351495
0.565800,0.008276,-0.268277,1.824550
0.473107,0.039439,-0.211864,2.885832
0.581945,0.077655,-0.535146,1.835491
0.534391,0.058470,-0.918718,2.763870
0.375006,0.019219,-0.619162,2.417152
0.536875,0.028225,-0.079940,1.889574
0.511970,0.072751,-0.503728,1.778492
0.529941,0.011130,-0.479629,1.654794
0.408890,0.033463,-0.745705,2.042924
