theta_sat,theta_res,vGn_alpha,vGn_n 
0.373013,0.088662,-0.878072,2.087710
0.373776,0.023738,-0.222016,2.664330
0.462734,0.002834,-0.147168,1.118017
0.397360,0.029376,-0.529386,2.057241
0.345676,0.086855,-0.123455,1.990678
0.502812,0.034718,-0.016185,2.579999
0.542426,0.054379,-0.290612,2.586415
0.305547,0.065126,-0.672537,2.695275
0.350006,0.081020,-0.435683,2.012197
0.380856,0.035759,-0.353052,2.767934
0.452693,0.063230,-0.516353,1.252277
0.414052,0.072284,-0.146387,2.243462
0.476909,0.037960,-0.579504,1.407007
0.481952,0.080050,-0.712769,2.667025
0.419503,0.039931,-0.921510,1.230688
0.564777,0.002507,-0.053186,1.776991
0.329523,0.080722,-0.129164,1.965766
0.452721,0.019473,-0.296789,1.751727
0.309259,0.024595,-0.671711,2.336127
0.563707,0.040585,-0.046395,1.117510
0.436361,0.011495,-0.059704,1.594264
0.369676,0.095728,-0.594263,1.664263
0.476325,0.051698,-0.750405,1.214772
0.316110,0.067817,-0.433763,1.281984
0.380998,0.086974,-0.665834,1.996846
0.438077,0.015452,-0.781350,2.226578
0.464253,0.093772,-0.960566,1.558541
0.326665,0.039612,-0.952315,2.091396
0.307917,0.051187,-0.749428,2.629913
0.407782,0.088478,-0.853423,1.359501
0.468304,0.094869,-0.511835,2.463926
0.544175,0.069518,-0.818193,2.966966
0.575326,0.058341,-0.975996,1.340761
0.397718,0.081954,-0.287241,1.139999
0.559874,0.077203,-0.840434,1.898543
0.380292,0.074468,-0.972075,1.343766
0.486568,0.066573,-0.134565,2.591811
0.404392,0.087087,-0.982432,1.416016
0.387009,0.033196,-0.308459,1.503280
0.388118,0.007167,-0.747969,2.572322
0.542281,0.067803,-0.780578,1.700081
0.466555,0.085188,-0.946454,2.475475
0.415618,0.063420,-0.904080,2.222426
0.323065,0.031632,-0.925274,2.576121
0.585915,0.047564,-0.410585,2.807718
0.464845,0.006770,-0.749111,2.215482
0.406630,0.098735,-0.916265,1.093861
0.548508,0.044388,-0.965321,2.322755
0.428910,0.019784,-0.907427,1.009300
0.454100,0.091915,-0.123085,1.850180
0.365016,0.045389,-0.786180,2.644725
0.404828,0.063595,-0.789658,1.179629
0.375390,0.082941,-0.998427,1.028157
0.348666,0.081246,-0.299169,1.889371
0.572553,0.070637,-0.104013,1.606917
0.494092,0.041673,-0.315196,2.880738
0.302691,0.020613,-0.558303,1.288684
0.543779,0.080256,-0.637013,1.439963
0.453578,0.037719,-0.205660,1.483516
0.316923,0.007111,-0.292348,2.942189
0.464045,0.020100,-0.464545,2.504481
0.526785,0.036467,-0.850140,1.287197
0.398574,0.028123,-0.832342,1.249660
0.482270,0.070314,-0.601558,1.903730
0.300621,0.044966,-0.154667,1.060111
0.538030,0.096895,-0.395093,1.152309
0.356751,0.075364,-0.416997,1.462840
0.566719,0.069122,-0.366829,2.007602
0.366517,0.010203,-0.522071,2.127520
0.341097,0.065999,-0.573926,1.557718
0.389385,0.098928,-0.091451,1.563291
0.376249,0.055798,-0.686449,2.376312
0.307146,0.081425,-0.985475,1.783527
0.524628,0.004970,-0.504935,2.433851
0.562890,0.062484,-0.266194,2.867312
0.452424,0.083903,-0.915164,1.605348
0.536023,0.049645,-0.307804,1.749614
0.361565,0.070474,-0.705672,1.357062
0.508156,0.076128,-0.453448,1.571024
0.568960,0.042711,-0.605377,2.863153
0.435861,0.034423,-0.964855,1.059948
0.588864,0.055607,-0.054625,1.982428
0.411223,0.096657,-0.531027,2.278913
0.515609,0.060048,-0.897469,2.756657
0.426172,0.061454,-0.063976,1.554188
0.379753,0.059435,-0.261726,1.125815
0.581226,0.049006,-0.289387,1.127111
0.330598,0.016173,-0.169725,1.832890
0.435747,0.035911,-0.540392,2.902845
0.480746,0.003223,-0.480822,2.292029
0.446956,0.044397,-0.283345,1.294318
0.357578,0.093656,-0.865190,2.911912
0.495959,0.059233,-0.876319,1.794673
0.438673,0.096908,-0.936742,2.329230
0.384417,0.058623,-0.107489,2.038016
0.479279,0.081447,-0.342122,2.036986
0.379397,0.070565,-0.257440,2.133358
0.562463,0.090304,-0.507918,2.530984
0.482990,0.005617,-0.439491,1.586600
0.474047,0.086668,-0.510851,2.107797
0.435572,0.066553,-0.788484,1.397618
0.543585,0.001296,-0.915796,1.334909
0.359248,0.088068,-0.450084,2.809585
0.568082,0.060572,-0.737626,1.752028
0.433756,0.014985,-0.366785,1.076894
0.487398,0.082910,-0.842444,2.007845
0.571062,0.087586,-0.345422,2.825109
0.364161,0.004612,-0.188619,2.873006
0.389253,0.065703,-0.310092,2.973040
0.348267,0.087315,-0.826507,2.821693
0.483158,0.014377,-0.803834,2.847884
0.574555,0.043221,-0.255253,2.506454
0.531830,0.076138,-0.659250,1.151034
0.356019,0.049906,-0.831450,1.605522
0.324758,0.034496,-0.211279,2.476515
0.541030,0.038066,-0.426714,1.838765
0.524780,0.005157,-0.869093,2.423957
0.353625,0.072363,-0.410133,1.187978
0.552468,0.005663,-0.643176,1.095427
0.476499,0.042398,-0.557838,1.632744
0.403456,0.087433,-0.889943,1.620446
0.430066,0.007120,-0.357715,2.036515
0.577100,0.083032,-0.264290,2.109990
0.502862,0.063505,-0.851845,2.329948
0.594354,0.056991,-0.708990,2.328408
0.323360,0.065174,-0.402361,1.077593
0.456769,0.070016,-0.484860,1.212588
0.527200,0.073170,-0.683079,2.073713
0.329135,0.077386,-0.402518,2.272944
0.450988,0.075975,-0.541929,1.692989
0.561141,0.089818,-0.058148,1.088767
0.577646,0.038509,-0.889102,1.466846
0.549158,0.088099,-0.248157,1.958028
0.459244,0.095760,-0.869427,1.749204
0.436094,0.002979,-0.799481,1.216838
0.448270,0.042465,-0.360835,1.187421
0.488224,0.059040,-0.497596,2.000367
0.414504,0.081636,-0.463667,2.483854
0.487485,0.037678,-0.712295,1.553297
0.584035,0.031095,-0.773096,1.234946
0.388490,0.085164,-0.190744,1.199119
0.486280,0.061918,-0.637090,1.593158
0.553210,0.038811,-0.565279,2.001330
0.455853,0.089627,-0.947919,1.641056
0.499389,0.063183,-0.400361,2.419849
0.447405,0.027712,-0.400114,1.638712
0.375943,0.085839,-0.490472,2.744499
0.418125,0.042531,-0.337843,2.607262
0.376743,0.009125,-0.572450,1.947824
0.305912,0.090562,-0.968473,1.334693
0.451856,0.094070,-0.484654,1.888484
0.382087,0.004115,-0.767755,2.390920
0.481880,0.055754,-0.884671,2.257856
0.553196,0.002618,-0.857021,2.653293
0.587631,0.014713,-0.617359,2.190734
0.406529,0.096191,-0.827017,1.753289
0.482161,0.037466,-0.264852,1.173470
0.429270,0.083370,-0.220414,2.687059
0.417568,0.049576,-0.874492,2.384115
0.331937,0.050959,-0.109495,2.190226
0.419359,0.020531,-0.708358,1.337531
0.309962,0.093076,-0.471991,1.373606
0.447443,0.048113,-0.451124,1.627586
0.490505,0.079572,-0.405185,2.906871
0.424013,0.088338,-0.477224,1.904442
0.499069,0.029949,-0.637934,1.510074
0.513948,0.010098,-0.068351,1.587039
0.444718,0.027371,-0.450761,2.748234
0.409326,0.045700,-0.407743,1.473834
0.382883,0.015979,-0.919565,1.396813
0.527392,0.019708,-0.957511,2.169344
0.324488,0.093136,-0.054076,1.941105
0.362320,0.030094,-0.653157,2.617092
0.363129,0.030101,-0.148310,1.100805
0.347788,0.006762,-0.790291,2.895777
0.373307,0.068355,-0.691839,2.260786
0.382500,0.012839,-0.356143,2.863566
0.309909,0.016561,-0.884397,1.799954
0.359130,0.041191,-0.389766,2.805307
0.407992,0.096434,-0.021771,1.071626
0.527807,0.084622,-0.714067,2.180922
0.597447,0.066046,-0.658636,2.726546
0.529509,0.050090,-0.184339,1.112718
0.491891,0.098541,-0.925517,1.231871
0.460354,0.080972,-0.821572,1.567081
0.504932,0.077279,-0.498964,1.196872
0.466039,0.002467,-0.906746,2.634054
0.368395,0.033764,-0.501655,2.172821
0.364809,0.077848,-0.270583,1.106988
0.325285,0.006682,-0.095808,1.040440
0.459413,0.014078,-0.749848,1.031254
0.506842,0.027069,-0.602534,1.205412
0.580879,0.049682,-0.995873,1.474700
0.570420,0.090387,-0.369341,2.245631
0.493820,0.031162,-0.307784,2.738374
0.543736,0.092737,-0.268449,1.030703
0.421482,0.078013,-0.284612,2.656933
0.588630,0.004798,-0.751154,1.855465
0.363808,0.089029,-0.994048,1.140281
0.535240,0.001620,-0.591853,1.051583
0.374586,0.002213,-0.721235,1.386835
0.334373,0.069759,-0.099125,1.472017
0.506168,0.091510,-0.875623,2.124126
0.574110,0.041433,-0.210096,1.111006
0.530085,0.022101,-0.425364,1.646596
0.488687,0.082599,-0.439788,2.099688
0.417828,0.010784,-0.462001,1.115788
0.523502,0.055375,-0.423526,1.656118
0.503765,0.034205,-0.680295,1.008805
0.528449,0.029370,-0.370825,1.586054
0.525428,0.083070,-0.741381,1.858177
0.440702,0.041105,-0.304393,1.976055
0.553556,0.099170,-0.966777,2.597785
0.506493,0.035641,-0.925608,1.493489
0.475878,0.051082,-0.267757,2.168698
0.301934,0.038676,-0.295317,2.669261
0.479743,0.071186,-0.868213,1.058753
0.336532,0.032511,-0.295198,1.748076
0.399311,0.039289,-0.322960,1.351861
0.433904,0.082400,-0.667882,1.900173
0.428586,0.085356,-0.874254,2.872653
0.367416,0.047300,-0.599190,1.894891
0.587852,0.098155,-0.785346,1.327877
0.345437,0.017967,-0.840255,2.213641
0.369093,0.048071,-0.845909,1.446261
0.428743,0.004729,-0.065201,1.391043
0.366911,0.037778,-0.047498,2.023766
0.359699,0.086551,-0.995972,2.820544
0.342309,0.089792,-0.443583,2.893075
0.458895,0.059385,-0.113356,1.745901
0.518968,0.061394,-0.815623,1.712504
0.372216,0.077360,-0.841564,2.335613
0.382394,0.054110,-0.588481,2.617856
0.426497,0.064400,-0.270708,2.919951
0.365112,0.052914,-0.413132,1.603780
0.513149,0.065154,-0.198125,1.462087
0.370118,0.003345,-0.325392,1.941583
0.377602,0.089070,-0.996829,1.039999
0.361505,0.098709,-0.539822,1.947322
0.505327,0.018833,-0.749666,2.556606
0.329573,0.008375,-0.205086,2.779570
0.335032,0.023504,-0.724515,1.839907
0.425564,0.018614,-0.050061,2.159637
0.516385,0.056866,-0.011252,2.260105
0.390654,0.064204,-0.197232,1.437781
0.362276,0.007275,-0.179873,1.889808
0.408621,0.022983,-0.638224,2.363004
0.323486,0.025969,-0.605065,2.327413
0.418382,0.004861,-0.273251,1.023438
0.446358,0.027537,-0.607653,2.871969
0.472637,0.064474,-0.600633,1.076181
0.401111,0.009254,-0.033553,2.172201
0.402288,0.088947,-0.791252,2.144363
0.594022,0.041499,-0.256127,1.589354
0.447925,0.066817,-0.166917,2.536872
0.550366,0.081530,-0.854127,1.989644
0.396317,0.048987,-0.456437,1.484738
0.305274,0.002871,-0.846616,2.407772
0.515493,0.097891,-0.265424,2.484470
0.355629,0.078343,-0.280637,2.476892
0.307992,0.036125,-0.941695,1.702430
0.360893,0.092160,-0.846423,1.258690
0.415996,0.038302,-0.768854,1.303927
0.456730,0.090717,-0.609528,2.389229
0.340472,0.069304,-0.678667,2.650713
0.424394,0.069967,-0.019039,1.925565
0.373184,0.033579,-0.567629,2.558008
0.322695,0.065315,-0.656399,1.770836
0.569801,0.051862,-0.751030,2.632906
0.567452,0.006795,-0.777548,1.564579
0.312800,0.042833,-0.539735,1.142504
0.434201,0.091787,-0.287710,1.080839
0.570773,0.042778,-0.830264,1.841415
0.313355,0.060266,-0.011906,2.157213
0.381031,0.059162,-0.961145,1.211153
0.457913,0.086560,-0.403732,2.518321
0.499226,0.004039,-0.701840,1.788053
0.316330,0.065754,-0.243270,2.866505
0.547298,0.096755,-0.304923,1.147222
0.550318,0.040620,-0.552321,2.002333
0.509793,0.058515,-0.014113,1.718467
0.540212,0.076953,-0.170481,2.529086
0.564962,0.011695,-0.044731,1.375370
0.385590,0.086584,-0.958730,1.477492
0.325152,0.037787,-0.349093,2.617429
0.403160,0.039556,-0.516163,2.165178
0.416095,0.047256,-0.559014,1.901614
0.323119,0.068456,-0.743437,2.988378
0.301155,0.007051,-0.284415,2.359691
0.326177,0.044286,-0.915868,1.572350
0.474806,0.087601,-0.791438,2.169808
0.522503,0.055771,-0.310206,1.908501
0.498883,0.052792,-0.308103,2.542387
0.409360,0.061754,-0.687234,1.779137
0.535558,0.081973,-0.719614,2.046809
0.301963,0.076963,-0.785531,2.279455
0.529860,0.049928,-0.998144,2.135387
0.354526,0.080469,-0.945173,1.088252
0.503491,0.021942,-0.330411,2.430891
0.360645,0.094889,-0.078764,1.974111
0.488477,0.098755,-0.010784,1.241632
0.328020,0.004628,-0.656770,2.167010
0.329729,0.091388,-0.374579,2.104678
0.558636,0.097477,-0.064401,2.614079
0.329750,0.080807,-0.311999,1.382758
0.530715,0.056518,-0.180873,2.279739
0.587447,0.053723,-0.032048,2.511933
0.354209,0.077827,-0.288418,1.469141
0.340317,0.024057,-0.376850,1.185761
0.337368,0.074820,-0.518797,2.998092
0.478716,0.040847,-0.378240,1.635869
0.476293,0.070099,-0.930729,2.371514
0.494877,0.064842,-0.354584,1.938108
0.357037,0.001402,-0.085996,1.028921
0.507950,0.069288,-0.021112,1.871485
0.558039,0.008743,-0.763828,2.437590
0.471089,0.098510,-0.588614,2.402448
0.485826,0.060615,-0.848059,1.715431
0.522746,0.086781,-0.280951,2.512896
0.565974,0.013908,-0.983450,1.877778
0.552404,0.018425,-0.229333,1.535401
0.584222,0.014048,-0.569305,2.326274
0.399793,0.023003,-0.798558,2.499032
0.335878,0.092551,-0.850223,1.661963
0.522357,0.042279,-0.309030,1.148778
0.478096,0.005753,-0.446745,2.763466
0.393461,0.013665,-0.990397,2.689027
0.392099,0.031193,-0.475742,1.073022
0.355432,0.092968,-0.458179,2.048391
0.360714,0.036738,-0.708539,1.674146
0.532965,0.051539,-0.767024,1.193075
0.372900,0.003301,-0.044054,1.351495
0.508447,0.008276,-0.268277,1.824550
0.488553,0.039439,-0.211864,2.885832
0.313697,0.077655,-0.535146,1.835491
0.509254,0.058470,-0.918718,2.763870
0.362097,0.019219,-0.619162,2.417152
0.507408,0.028225,-0.079940,1.889574
0.535753,0.072751,-0.503728,1.778492
0.318751,0.011130,-0.479629,1.654794
0.595400,0.033463,-0.745705,2.042924
0.325399,0.057761,-0.835733,1.728967
0.516236,0.045570,-0.120137,1.812780
0.508007,0.026973,-0.749737,1.284006
0.476794,0.014114,-0.120817,1.737656
0.383699,0.084013,-0.268539,2.871297
0.397401,0.027746,-0.808031,1.578130
0.339407,0.020245,-0.948251,1.590366
0.368356,0.033628,-0.581024,2.501713
0.432790,0.013780,-0.376792,2.711411
0.320256,0.066877,-0.744242,1.733708
0.486515,0.042968,-0.671935,2.634803
0.358239,0.047456,-0.793449,1.123926
0.511356,0.097256,-0.125192,2.183706
0.369225,0.059969,-0.812726,2.957598
0.335786,0.036930,-0.865347,2.191677
0.448170,0.018178,-0.216593,1.709699
0.598721,0.045003,-0.348868,2.968892
0.307396,0.049765,-0.324236,1.102993
0.482791,0.010426,-0.885665,1.939203
0.507367,0.097746,-0.461370,2.239564
0.434937,0.055723,-0.958435,1.642063
0.349452,0.041028,-0.990290,2.018822
0.453524,0.012902,-0.758036,1.738149
0.489803,0.097888,-0.686346,1.842265
0.350860,0.015641,-0.060581,1.609973
0.540852,0.083686,-0.260505,2.848119
0.506465,0.087909,-0.132214,1.451100
0.584900,0.093531,-0.156346,2.810744
0.417494,0.006360,-0.521000,2.244327
0.316648,0.090230,-0.449162,1.191831
0.599211,0.064747,-0.699707,2.342458
0.576046,0.057805,-0.621715,1.817256
0.397769,0.092773,-0.464465,1.195496
0.544546,0.031921,-0.942591,1.774414
0.512084,0.087781,-0.588911,2.069081
0.385784,0.045720,-0.409917,1.754800
0.420771,0.032658,-0.096992,2.283405
0.420268,0.038224,-0.855611,1.166692
0.359306,0.032188,-0.114034,2.424334
0.531410,0.071192,-0.844289,1.905486
0.327027,0.051116,-0.809490,2.098096
0.389488,0.070212,-0.239159,2.530223
0.598708,0.074990,-0.020705,1.290292
0.578280,0.081396,-0.761959,2.360005
0.422471,0.026044,-0.011164,1.557524
0.432515,0.055976,-0.982177,1.120521
0.439551,0.091076,-0.488606,2.331110
0.341340,0.019655,-0.755252,2.102626
0.300363,0.055112,-0.639629,2.836644
0.512484,0.030973,-0.026945,1.806037
0.466697,0.069066,-0.457915,2.133132
0.432332,0.079715,-0.597227,1.361038
0.324042,0.045542,-0.518477,1.795410
0.506806,0.065786,-0.835800,2.902346
0.540912,0.093503,-0.791050,2.207704
0.417054,0.048743,-0.853039,1.070232
0.401462,0.034853,-0.309200,2.507745
0.427133,0.053919,-0.830894,2.285878
0.473010,0.017933,-0.814065,1.045879
0.421383,0.035918,-0.079677,2.515954
0.525668,0.061408,-0.650200,2.710971
0.307857,0.053255,-0.836903,2.081276
0.547415,0.023319,-0.254271,1.064690
0.348103,0.082759,-0.814985,1.209158
0.552193,0.025746,-0.928778,2.577236
0.473943,0.077062,-0.861233,2.909593
0.567685,0.078053,-0.596895,1.816395
0.529596,0.025043,-0.875768,2.053387
0.541166,0.082716,-0.242118,2.960800
0.578288,0.005672,-0.389880,2.908152
0.512765,0.052338,-0.176049,1.167636
0.594796,0.072046,-0.444812,1.440256
0.592346,0.005221,-0.873265,2.382020
0.538957,0.007082,-0.570155,1.928635
0.510250,0.033457,-0.091981,2.247293
0.516313,0.078312,-0.810145,2.580561
0.593668,0.022742,-0.814487,2.759829
0.357156,0.035816,-0.468700,2.042726
0.453862,0.060336,-0.606291,1.364948
0.459144,0.044911,-0.127080,2.091467
0.471221,0.089690,-0.773821,2.093131
0.320146,0.065056,-0.016424,1.831161
0.503993,0.018582,-0.599454,2.258040
0.575881,0.071082,-0.043022,1.951287
0.524998,0.017036,-0.915140,2.170795
0.491401,0.049228,-0.832549,2.078565
0.502303,0.052255,-0.241292,2.838956
0.428399,0.074871,-0.628683,2.179753
0.530167,0.006076,-0.624636,1.089549
0.371232,0.099729,-0.626314,2.706403
0.492037,0.034359,-0.022834,1.121074
0.546543,0.034095,-0.632670,2.016047
0.426893,0.068941,-0.411837,2.056066
0.582911,0.049032,-0.843530,2.601754
0.558020,0.076331,-0.727939,2.321086
0.542332,0.029890,-0.602640,2.767371
0.517110,0.089725,-0.325576,1.234210
0.520462,0.075872,-0.318528,2.625784
0.358816,0.064415,-0.891575,2.775206
0.371847,0.072332,-0.579262,1.643765
0.461366,0.055138,-0.143883,2.593308
0.428497,0.059416,-0.166209,1.517203
0.504400,0.027828,-0.721776,2.660940
0.349556,0.073594,-0.330763,2.349848
0.309845,0.018224,-0.869168,2.575557
0.387108,0.060593,-0.887981,1.753673
0.322598,0.079414,-0.866637,2.105561
0.414607,0.026002,-0.265537,1.859770
0.478289,0.062372,-0.111449,2.252387
0.342846,0.006371,-0.757374,2.367036
0.440102,0.003510,-0.237750,1.577259
0.453916,0.073266,-0.478668,1.649202
0.570854,0.033184,-0.386776,2.573259
0.322643,0.087152,-0.292141,2.019791
0.429630,0.020771,-0.062924,2.406625
0.309044,0.096087,-0.903387,2.105650
0.498480,0.062462,-0.457131,1.606399
0.438605,0.076089,-0.407830,1.666530
0.424868,0.044698,-0.663033,2.719646
0.501945,0.097704,-0.828051,1.216727
0.398511,0.093492,-0.729325,1.804635
0.357972,0.047727,-0.998961,1.716173
0.401083,0.035433,-0.552385,1.327119
0.439132,0.073477,-0.991782,1.161477
0.333359,0.043016,-0.153411,2.081788
0.305405,0.060871,-0.232514,1.283796
0.478358,0.055849,-0.769860,2.214136
0.302630,0.016567,-0.778529,1.351334
0.413598,0.069709,-0.605173,1.022262
0.339121,0.069153,-0.160272,1.937752
0.484394,0.059070,-0.174600,1.281306
0.478428,0.064445,-0.116813,1.911877
0.514151,0.086098,-0.012314,1.082030
0.383015,0.078277,-0.953796,2.849252
0.358162,0.066024,-0.390536,2.548900
0.346915,0.040136,-0.298255,1.454343
0.551029,0.027874,-0.136993,2.957054
0.327352,0.052897,-0.770897,2.680703
0.503417,0.020198,-0.322790,2.058723
0.452215,0.068595,-0.021286,1.518379
0.407970,0.081918,-0.481100,2.266161
0.575122,0.058215,-0.370446,1.918837
0.516469,0.061677,-0.378459,1.890758
0.418431,0.055861,-0.560890,2.233132
0.455605,0.040157,-0.232107,1.655491
0.414786,0.072439,-0.437329,2.337914
0.567258,0.030002,-0.251933,1.471035
0.325178,0.090783,-0.544719,2.194008
0.427570,0.084307,-0.290002,1.705910
0.590591,0.066499,-0.285649,2.751794
0.502532,0.064330,-0.179002,2.671863
0.580474,0.041965,-0.653751,1.883104
0.475560,0.037053,-0.075498,1.855926
0.425815,0.098367,-0.220024,2.822653
0.302771,0.010555,-0.056302,2.831817
0.384374,0.076683,-0.978498,1.026888
0.524713,0.083016,-0.116395,2.640093
0.423687,0.083050,-0.276232,1.726356
0.424475,0.016489,-0.347979,1.688217
0.511488,0.096505,-0.189078,1.813078
0.548482,0.020845,-0.363831,2.564148
0.362467,0.024734,-0.339571,2.139381
0.490061,0.077704,-0.859186,1.439510
0.500264,0.080922,-0.641421,1.993669
0.567200,0.048594,-0.756984,1.476460
0.337631,0.099702,-0.546334,1.344701
0.381784,0.099508,-0.215941,2.029149
0.459363,0.028829,-0.643084,2.743436
0.585550,0.058730,-0.575848,1.352129
0.345510,0.040753,-0.864986,2.214815
0.343503,0.072814,-0.660311,2.258958
0.589116,0.011476,-0.646480,1.736071
0.598583,0.034319,-0.291673,2.773586
0.571693,0.073574,-0.737689,1.706630
0.433687,0.047084,-0.916907,2.771212
0.418096,0.055999,-0.955856,2.174370
0.449103,0.020904,-0.225875,1.537516
0.567446,0.049142,-0.132140,2.968344
0.377436,0.045216,-0.828463,2.987808
0.464656,0.043510,-0.080357,1.762719
0.509786,0.030296,-0.458352,2.680273
0.419775,0.016953,-0.913534,1.206757
0.452668,0.007331,-0.633366,1.674996
0.431612,0.073128,-0.431064,2.856046
0.565778,0.080961,-0.737875,2.929541
0.566379,0.069228,-0.525707,2.342767
0.437196,0.080510,-0.306931,2.778136
0.358278,0.092205,-0.112870,1.015645
0.300650,0.028299,-0.238240,1.770179
0.380708,0.083777,-0.558141,2.250687
0.519976,0.072544,-0.414154,2.929155
0.418794,0.062499,-0.458939,2.767689
0.550922,0.003541,-0.656078,1.882245
0.586979,0.068142,-0.477485,2.744117
0.418621,0.097334,-0.234478,2.050470
0.361290,0.042271,-0.358385,1.041021
0.381567,0.082710,-0.671497,1.104425
0.464571,0.056154,-0.583173,1.254088
0.317221,0.045652,-0.888427,2.007419
0.593733,0.009700,-0.403651,1.284356
0.536252,0.099367,-0.133091,2.267003
0.498524,0.089300,-0.436282,1.913073
0.528568,0.013623,-0.207822,2.999931
0.424698,0.092663,-0.216397,2.959027
0.356003,0.084281,-0.865892,1.424978
0.309738,0.055645,-0.224808,2.857213
0.456226,0.027004,-0.088290,1.251033
0.442171,0.091139,-0.261655,2.532563
0.457875,0.056151,-0.994747,1.881805
0.497230,0.078990,-0.143174,1.793379
0.399113,0.077336,-0.750137,2.349448
0.531330,0.077881,-0.719407,2.824053
0.593248,0.020082,-0.890387,1.280586
0.558715,0.068860,-0.801426,1.760820
0.549717,0.098576,-0.937627,2.661729
0.508218,0.030396,-0.206574,2.394932
0.369954,0.028984,-0.711829,2.951192
0.364742,0.095880,-0.501487,1.903043
0.311670,0.018259,-0.120708,1.655014
0.317557,0.037070,-0.475067,2.715739
0.545793,0.035826,-0.373409,2.610641
0.490688,0.052219,-0.737076,2.352811
0.370451,0.072530,-0.870521,1.550483
0.439309,0.095286,-0.037777,2.020541
0.363081,0.019619,-0.363688,1.997530
0.462859,0.056549,-0.472972,2.772692
0.375725,0.089332,-0.359893,1.291442
0.505271,0.060651,-0.798095,1.203838
0.370654,0.015034,-0.396004,1.314444
0.593052,0.061816,-0.925765,1.401178
0.465215,0.084151,-0.677537,1.640218
0.511266,0.091650,-0.675780,2.472924
0.593540,0.002781,-0.630490,1.862950
0.491697,0.090778,-0.758406,2.641906
0.573073,0.057447,-0.019185,2.138557
0.450461,0.018469,-0.994876,1.282929
0.554050,0.049048,-0.262335,2.127655
0.393527,0.010536,-0.296816,1.253387
0.406699,0.060238,-0.423427,2.757729
0.500375,0.011989,-0.660644,1.355811
0.582357,0.086366,-0.793488,2.727518
0.547387,0.018488,-0.775498,1.634274
0.513815,0.091118,-0.035805,1.605718
0.408154,0.059336,-0.541808,1.434187
0.408363,0.090753,-0.718334,1.008139
0.392869,0.039321,-0.987184,2.385232
0.549953,0.038290,-0.414921,2.791750
0.531980,0.092906,-0.684173,1.885689
0.569216,0.050416,-0.442494,1.618184
0.590915,0.046410,-0.670745,2.022693
0.445034,0.061019,-0.470857,1.166128
0.378833,0.002641,-0.124503,2.082326
0.311545,0.037161,-0.215629,2.170184
0.394948,0.083002,-0.382259,2.769786
0.424580,0.057083,-0.999843,1.725242
0.443565,0.083753,-0.326751,2.763092
0.310100,0.005074,-0.582873,1.846124
0.571442,0.088881,-0.756904,2.837764
0.371357,0.045057,-0.345648,1.188707
0.386618,0.038322,-0.140390,1.420906
0.411928,0.062790,-0.511113,2.970850
0.594365,0.011932,-0.503403,2.709059
0.323089,0.075971,-0.715414,2.589546
0.338498,0.080613,-0.736879,2.765652
0.580614,0.068630,-0.824386,2.317586
0.438808,0.027435,-0.248455,2.189948
0.525827,0.080417,-0.599970,1.417937
0.568452,0.052295,-0.115747,2.553134
0.574483,0.066521,-0.605451,2.077966
0.449728,0.024931,-0.343583,1.676524
0.436057,0.012440,-0.870155,1.034151
0.560947,0.054537,-0.392417,1.037417
0.506572,0.028696,-0.229587,1.508521
0.442589,0.050526,-0.536128,2.626823
0.471030,0.051729,-0.531677,1.105928
0.347198,0.067865,-0.798255,1.774309
0.445061,0.026711,-0.491138,2.220920
0.300242,0.012862,-0.292475,1.884204
0.541014,0.012142,-0.506790,2.874771
0.533469,0.059594,-0.591646,2.134197
0.356170,0.035697,-0.570113,2.203626
0.346306,0.051008,-0.595322,1.318127
0.433811,0.046246,-0.401402,1.034387
0.438446,0.093123,-0.671059,2.119596
0.473224,0.066854,-0.294294,1.203350
0.370435,0.024941,-0.255659,2.961372
0.563354,0.086161,-0.301052,2.193602
0.565569,0.015471,-0.934594,2.270942
0.483136,0.021170,-0.656177,1.593590
0.553078,0.016060,-0.792828,2.950421
0.519834,0.006738,-0.041634,2.704565
0.486814,0.046353,-0.786457,2.057001
0.477931,0.002279,-0.227130,2.575740
0.326122,0.093480,-0.178018,2.795551
0.506132,0.002462,-0.817672,2.983422
0.302300,0.024640,-0.849934,2.035632
0.362918,0.037143,-0.944051,1.968723
0.597634,0.047221,-0.425876,2.372841
0.423203,0.041067,-0.938914,2.459372
0.568190,0.036198,-0.685289,2.080284
0.453821,0.074430,-0.508128,2.070619
0.579753,0.033499,-0.734189,1.192611
0.331549,0.056520,-0.667175,1.254311
0.366482,0.020151,-0.892497,1.846207
0.317304,0.063538,-0.675684,1.341283
0.321821,0.070265,-0.913133,2.747531
0.368960,0.053170,-0.461766,1.821974
0.567225,0.004667,-0.928837,2.803103
0.321758,0.042892,-0.178133,2.524132
0.383624,0.003051,-0.289246,2.348787
0.558926,0.083708,-0.610011,2.569448
0.569046,0.082502,-0.818996,2.525559
0.307363,0.062949,-0.234328,2.247746
0.591669,0.083188,-0.082310,2.852994
0.487685,0.037414,-0.606575,2.574957
0.417311,0.073456,-0.621349,1.236233
0.449405,0.012356,-0.316175,2.400058
0.597217,0.083670,-0.794733,2.905833
0.308968,0.080432,-0.505156,1.272632
0.356518,0.040655,-0.142642,2.311967
0.549910,0.048880,-0.152186,2.734282
0.516297,0.048718,-0.556141,1.949626
0.332176,0.065945,-0.578696,1.459388
0.409729,0.079963,-0.135001,1.899050
