theta_sat,theta_res,vGn_alpha,vGn_n 
0.472514,0.062850,-0.155826,1.306309
0.555910,0.082287,-0.886711,2.950830
0.360636,0.097378,-0.341630,2.624192
0.473255,0.025280,-0.603181,1.465091
0.348324,0.095601,-0.157541,2.052539
0.405535,0.050487,-0.444680,2.630255
0.512204,0.064290,-0.042358,1.169997
0.538229,0.035800,-0.890495,1.713160
0.375049,0.078485,-0.625604,2.218184
0.434076,0.050994,-0.430634,2.209338
0.335415,0.014296,-0.973466,1.024175
0.544871,0.074560,-0.589039,2.815878
0.472263,0.043362,-0.060022,1.244683
0.540217,0.015888,-0.822433,1.857154
0.361643,0.098989,-0.981514,2.739043
0.401123,0.018435,-0.301380,2.055593
0.471933,0.028202,-0.822306,1.765125
0.487823,0.044561,-0.221659,1.433121
0.312299,0.076211,-0.950110,2.898149
0.409103,0.002685,-0.458640,2.093271
0.401320,0.056746,-0.935900,2.317209
0.587663,0.036281,-0.206754,1.404032
0.555609,0.035707,-0.162247,1.059646
0.595688,0.004293,-0.392520,2.012973
0.307807,0.012825,-0.222760,2.945015
0.389210,0.036639,-0.461096,2.452631
0.332666,0.007997,-0.659640,2.264827
0.404037,0.092504,-0.360032,1.687032
0.521886,0.072403,-0.049390,1.939741
0.301207,0.037592,-0.735811,2.136396
0.481812,0.036100,-0.233573,2.654009
0.374782,0.066871,-0.589221,2.704109
0.397063,0.051733,-0.186667,1.558371
0.306493,0.051728,-0.237836,1.677032
0.529599,0.039862,-0.108927,1.804502
0.495529,0.010477,-0.916813,2.662619
0.329292,0.066562,-0.275526,1.612198
0.407770,0.082873,-0.366290,1.833338
0.507852,0.040221,-0.262425,2.056920
0.573489,0.047759,-0.451563,1.031962
0.579177,0.057953,-0.374337,1.392122
0.344015,0.001514,-0.837953,1.851082
0.474590,0.090985,-0.767552,2.050172
0.472876,0.092771,-0.279569,1.611807
0.503757,0.002729,-0.520734,1.680430
0.425534,0.038099,-0.802778,2.419288
0.517496,0.091269,-0.739155,1.043883
0.562210,0.063125,-0.549662,1.737997
0.371931,0.079207,-0.575359,2.765887
0.557172,0.042599,-0.044388,1.138736
0.594687,0.020345,-0.973181,2.838106
0.320803,0.007360,-0.740467,2.112572
0.322642,0.051409,-0.162594,2.875284
0.355709,0.050423,-0.782625,1.523484
0.565215,0.081550,-0.509285,1.667927
0.544325,0.035845,-0.488404,1.749183
0.541319,0.058953,-0.484328,1.649500
0.317860,0.071500,-0.310863,1.072920
0.414117,0.071221,-0.423292,2.072418
0.336038,0.005060,-0.714826,2.860769
0.372764,0.007884,-0.039121,1.278189
0.396496,0.007137,-0.805288,2.299660
0.446062,0.059801,-0.952569,2.704269
0.424992,0.095365,-0.071860,2.373200
0.594634,0.045311,-0.677244,1.233577
0.572996,0.044697,-0.041303,1.156381
0.528513,0.019165,-0.900320,2.703294
0.382920,0.073425,-0.882909,2.469014
0.395505,0.006790,-0.769188,2.984185
0.375101,0.061432,-0.328362,1.211472
0.595992,0.074385,-0.407636,2.015216
0.579074,0.014046,-0.389266,2.560711
0.402601,0.080465,-0.172818,1.269703
0.421736,0.021133,-0.141207,1.849096
0.375853,0.025653,-0.726592,2.365155
0.567785,0.037590,-0.588360,2.727350
0.395365,0.095167,-0.928140,2.788708
0.593472,0.027183,-0.126437,1.921359
0.497463,0.039083,-0.323875,2.286056
0.554898,0.052802,-0.858986,1.125089
0.525870,0.055359,-0.463101,1.311701
0.587701,0.041469,-0.689373,2.914538
0.531456,0.074540,-0.430962,1.027015
0.474317,0.081320,-0.822698,2.872401
0.581021,0.003254,-0.966567,1.704592
0.545104,0.021730,-0.605550,2.179964
0.457771,0.078369,-0.993000,2.360211
0.528453,0.006755,-0.451314,1.874965
0.394204,0.053540,-0.135243,2.251119
0.564459,0.070666,-0.104290,2.868718
0.415244,0.086341,-0.540271,1.261618
0.552415,0.024875,-0.026192,1.211264
0.489015,0.072588,-0.311890,2.025493
0.303273,0.049998,-0.165590,1.893679
0.412766,0.085030,-0.945621,2.724802
0.590538,0.095115,-0.980814,1.730529
0.303261,0.064018,-0.696087,2.584819
0.467049,0.074886,-0.186524,2.069633
0.468942,0.086946,-0.104051,1.574725
0.449800,0.075339,-0.361066,2.716645
0.492522,0.020953,-0.584464,2.304827
0.322201,0.039491,-0.832803,2.968597
0.304374,0.075073,-0.182663,1.763185
0.415787,0.002562,-0.535520,1.741023
0.341654,0.044163,-0.563945,1.932127
0.410425,0.040333,-0.515739,1.926649
0.309025,0.069751,-0.834244,1.109082
0.444143,0.077026,-0.392823,2.161316
0.488356,0.033225,-0.531826,1.879032
0.415760,0.022115,-0.816089,2.062318
0.566884,0.030770,-0.294440,2.488919
0.455228,0.020121,-0.318454,2.967128
0.460846,0.019141,-0.870900,1.659858
0.450827,0.099119,-0.762657,2.131724
0.379087,0.088232,-0.412620,2.381103
0.572183,0.019838,-0.054371,2.701064
0.495075,0.004055,-0.624845,1.366869
0.489245,0.019854,-0.068124,2.502046
0.537655,0.050387,-0.710931,2.354537
0.518007,0.056928,-0.670004,2.481338
0.418100,0.034983,-0.238001,1.529701
0.401758,0.022507,-0.903483,2.210483
0.579871,0.072134,-0.754684,2.552792
0.510382,0.091023,-0.382515,1.604553
0.597942,0.024130,-0.136542,2.253250
0.430563,0.060268,-0.948620,1.988026
0.528950,0.064781,-0.595806,1.632148
0.440655,0.068829,-0.696365,2.370374
0.502841,0.097665,-0.829734,1.990032
0.356191,0.065975,-0.052559,2.538655
0.424799,0.078133,-0.012751,2.115013
0.511779,0.053205,-0.707727,2.336238
0.483335,0.072823,-0.445872,1.822111
0.460380,0.091208,-0.419882,2.118868
0.391332,0.027767,-0.780796,2.126766
0.489434,0.071465,-0.741760,2.040059
0.578735,0.016855,-0.844237,2.628096
0.496410,0.076427,-0.031945,2.366921
0.374625,0.023792,-0.458735,2.528454
0.585835,0.056217,-0.073548,2.341407
0.559798,0.023732,-0.476775,2.803625
0.513306,0.093440,-0.647003,2.730596
0.351800,0.073805,-0.575529,2.026767
0.525332,0.047779,-0.837443,1.871122
0.553177,0.021702,-0.301082,1.087786
0.483083,0.007629,-0.676570,2.567615
0.324885,0.068423,-0.987237,1.937219
0.354866,0.044395,-0.125266,2.520653
0.365533,0.064075,-0.745282,2.498328
0.553717,0.030859,-0.163235,2.433486
0.569447,0.042708,-0.598400,2.797516
0.433982,0.011775,-0.340767,1.238747
0.474193,0.069390,-0.213424,2.256103
0.525170,0.025194,-0.843882,1.653272
0.581646,0.040042,-0.023944,1.394185
0.328316,0.070349,-0.380762,2.400533
0.334945,0.063071,-0.130897,1.811839
0.514231,0.029822,-0.663214,2.875557
0.406685,0.031069,-0.922325,2.482908
0.362765,0.087413,-0.633125,1.881682
0.309691,0.072467,-0.452793,1.240451
0.440391,0.014772,-0.071199,2.399648
0.353274,0.031282,-0.934394,1.645010
0.559576,0.092684,-0.441903,1.006326
0.537989,0.054723,-0.271439,2.553819
0.417368,0.068920,-0.920271,1.909333
0.338315,0.069884,-0.653266,2.159599
0.490612,0.030525,-0.092095,1.144833
0.504586,0.049766,-0.420472,2.864725
0.364784,0.064512,-0.547052,2.046329
0.363711,0.066906,-0.222093,1.153250
0.586271,0.070253,-0.156148,2.514826
0.548643,0.096680,-0.870925,2.561180
0.467630,0.016587,-0.266405,2.553783
0.431963,0.046858,-0.624221,1.641408
0.323742,0.023696,-0.589598,1.753439
0.454190,0.034090,-0.103019,1.795902
0.400089,0.040006,-0.211764,2.464410
0.550676,0.052196,-0.042480,1.270223
0.490196,0.049405,-0.741412,2.344757
0.432823,0.027371,-0.429746,2.338740
0.417306,0.035834,-0.256033,1.104727
0.587841,0.070016,-0.906671,2.101244
0.487048,0.030913,-0.524959,1.528407
0.379592,0.080740,-0.214805,2.277921
0.370169,0.069493,-0.360296,1.121000
0.335449,0.025611,-0.502468,2.211626
0.530826,0.093909,-0.078332,1.134242
0.555591,0.086952,-0.465422,2.704686
0.372065,0.066764,-0.320746,2.713765
0.333953,0.095707,-0.787096,1.524601
0.488170,0.001018,-0.871745,1.007730
0.504951,0.083554,-0.406045,1.880004
0.539253,0.054432,-0.795518,1.187162
0.367527,0.089409,-0.475446,1.998889
0.394496,0.096187,-0.501248,1.714389
0.338741,0.052090,-0.674386,2.314988
0.571325,0.067677,-0.830075,1.553876
0.519707,0.006672,-0.620684,2.324814
0.428639,0.090568,-0.233889,2.946463
0.425594,0.018388,-0.849621,2.466607
0.422952,0.097192,-0.493340,1.213081
0.493838,0.011282,-0.973621,2.442987
0.349972,0.022139,-0.157495,2.936181
0.313384,0.088516,-0.025418,2.693884
0.397499,0.003460,-0.798367,1.074946
0.311936,0.038710,-0.873332,1.715992
0.503034,0.014135,-0.810659,1.583432
0.439068,0.081171,-0.661371,2.150003
0.310221,0.011952,-0.182825,2.200590
0.399530,0.087333,-0.692916,2.915857
0.381178,0.075771,-0.799197,2.001417
0.595904,0.073816,-0.196510,1.975849
0.342106,0.098226,-0.097491,1.432062
0.529818,0.014653,-0.617565,2.659892
0.390333,0.025935,-0.284901,2.518487
0.487932,0.024699,-0.314420,2.710269
0.343535,0.057672,-0.305998,2.572532
0.456849,0.018918,-0.180703,1.613276
0.471777,0.093665,-0.228628,2.277308
0.438007,0.051896,-0.422288,2.712836
0.456466,0.006812,-0.778094,2.294262
0.345743,0.052885,-0.732002,1.346326
0.582187,0.023782,-0.066691,2.315667
0.485720,0.073455,-0.523780,2.692445
0.403466,0.099743,-0.421056,1.743071
0.452649,0.055275,-0.414846,1.078860
0.463820,0.034033,-0.876190,2.521155
0.452074,0.001008,-0.014580,1.237468
0.530534,0.041827,-0.198958,2.185753
0.371423,0.084320,-0.290786,2.471251
0.302436,0.063877,-0.834091,1.104397
0.412564,0.047602,-0.224367,2.981765
0.559825,0.009558,-0.942430,1.640672
0.421545,0.024663,-0.894389,1.617605
0.314995,0.027028,-0.470125,2.525686
0.550237,0.071402,-0.715993,2.449087
0.580941,0.045214,-0.732475,1.649924
0.433469,0.066317,-0.554139,2.059912
0.593447,0.063769,-0.935359,2.280619
0.442252,0.059519,-0.165186,2.583679
0.510165,0.035045,-0.133282,1.886297
0.446917,0.088405,-0.736327,1.802422
0.370755,0.058369,-0.910043,1.319430
0.419368,0.044190,-0.113884,1.867306
0.310075,0.057011,-0.898605,1.889668
0.524272,0.020142,-0.326831,2.754504
0.364191,0.081821,-0.636591,2.808233
0.457295,0.010980,-0.240334,1.320146
0.492094,0.075372,-0.573124,2.693710
0.323394,0.083289,-0.216222,2.239222
0.350165,0.025041,-0.359593,1.095206
0.430776,0.037842,-0.798758,1.300717
0.532150,0.015974,-0.316406,1.256758
0.417450,0.076482,-0.738555,1.138926
0.478093,0.022621,-0.408897,1.292506
0.405374,0.040584,-0.182309,1.403044
0.328835,0.081068,-0.650022,2.766324
0.363982,0.088156,-0.342164,1.670617
0.367546,0.050307,-0.521800,1.937119
0.542517,0.074030,-0.459581,1.265360
0.531194,0.093545,-0.752402,2.458830
0.548695,0.013222,-0.233421,2.417704
0.480486,0.031053,-0.536256,1.709132
0.486183,0.095310,-0.145076,2.960232
0.395308,0.083007,-0.480700,1.087096
0.314737,0.023593,-0.077438,2.123570
0.481092,0.079463,-0.661102,1.826141
0.368538,0.089153,-0.356568,1.061135
0.457471,0.029235,-0.328746,1.017325
0.569208,0.062615,-0.975478,1.250956
0.395538,0.096954,-0.674888,1.301980
0.525844,0.028764,-0.063011,2.044844
0.488070,0.048624,-0.517796,2.525860
0.512358,0.033663,-0.493774,1.297968
0.367069,0.012879,-0.460747,1.972478
0.593299,0.062031,-0.770588,1.637321
0.463739,0.030978,-0.346509,1.273328
0.501105,0.008465,-0.261993,2.153253
0.399425,0.025679,-0.431438,1.986901
0.453699,0.088126,-0.595710,1.159459
0.424208,0.007339,-0.098233,2.167671
0.309130,0.003301,-0.897291,2.803814
0.328906,0.005847,-0.399387,2.266957
0.428857,0.002440,-0.130454,1.020460
0.508736,0.097741,-0.022605,2.648988
0.354400,0.010010,-0.121923,1.903364
0.467588,0.022159,-0.259845,2.258784
0.580204,0.034287,-0.422839,2.029911
0.355605,0.084595,-0.183002,1.543303
0.520698,0.095843,-0.908412,2.344052
0.557238,0.045347,-0.029340,1.083994
0.493947,0.005704,-0.191219,2.232853
0.570813,0.012082,-0.614889,1.493821
0.561068,0.085422,-0.799925,1.979916
0.447972,0.012979,-0.600955,1.025575
0.314460,0.018947,-0.768677,1.506488
0.391968,0.006614,-0.122224,2.329009
0.461127,0.068050,-0.408474,1.156165
0.448373,0.020932,-0.238929,1.699858
0.309673,0.064995,-0.422499,2.677383
0.502558,0.044524,-0.861324,1.970592
0.495196,0.085740,-0.892256,1.951411
0.463556,0.097568,-0.102645,1.814189
0.302708,0.010083,-0.213485,2.855484
0.551740,0.022335,-0.837136,1.029752
0.569745,0.034902,-0.867694,1.378693
0.556989,0.062663,-0.411634,1.910415
0.371195,0.063634,-0.199522,1.630291
0.312204,0.046706,-0.332545,1.893174
0.436078,0.078325,-0.927175,2.675480
0.555676,0.010501,-0.657623,1.961687
0.587047,0.095026,-0.363333,2.919501
0.528739,0.089360,-0.705800,2.410214
0.491036,0.077225,-0.783430,1.617298
0.365503,0.025211,-0.402133,1.118700
0.381019,0.085653,-0.080679,2.872049
0.357250,0.015724,-0.586328,1.152531
0.372106,0.051845,-0.189126,1.698317
0.563997,0.090429,-0.441016,2.433332
0.449133,0.023805,-0.305422,2.823487
0.488723,0.002913,-0.381592,1.917217
0.462989,0.074149,-0.161461,1.398698
0.467974,0.012968,-0.708711,2.936486
0.575341,0.053416,-0.921735,2.962361
0.391355,0.012796,-0.953725,2.922033
0.377836,0.086821,-0.333397,1.883786
0.415157,0.037856,-0.060771,2.721828
0.404083,0.015090,-0.524613,2.492371
0.464092,0.034810,-0.392655,2.556106
0.403780,0.052857,-0.336109,1.029132
0.499597,0.071654,-0.820042,1.101698
0.390506,0.045248,-0.157176,1.663203
0.552639,0.029374,-0.467296,1.779583
0.587038,0.055405,-0.434705,1.747617
0.561425,0.030549,-0.835271,2.609576
0.547202,0.088351,-0.513349,1.533605
0.373966,0.008919,-0.122384,2.418704
0.551717,0.053596,-0.367602,2.806983
0.440035,0.095648,-0.375375,1.639910
0.464936,0.041571,-0.577582,1.772570
0.478638,0.044414,-0.072101,1.948196
0.389421,0.034923,-0.866502,2.460173
0.484237,0.059954,-0.710761,1.779840
0.415586,0.031642,-0.460745,2.903257
0.396053,0.031803,-0.671607,1.491181
0.398417,0.045138,-0.418901,1.145272
0.408068,0.015704,-0.073746,2.678856
0.314600,0.044640,-0.593261,1.706011
0.361740,0.095735,-0.013485,1.444239
0.490739,0.034455,-0.248024,1.718627
0.363096,0.038347,-0.337651,1.517810
0.399864,0.031813,-0.431890,2.570636
0.448388,0.042305,-0.687640,2.198304
0.566037,0.069187,-0.397896,1.348497
0.402958,0.055890,-0.276434,1.992745
0.467738,0.016015,-0.643394,1.982859
0.371534,0.044198,-0.032445,2.409317
0.404500,0.023931,-0.989690,1.132623
0.481794,0.085432,-0.340532,1.985856
0.552260,0.026828,-0.838389,1.455169
0.595343,0.009430,-0.942340,1.942781
0.562502,0.049810,-0.916106,1.607101
0.582292,0.033604,-0.096155,2.434165
0.458337,0.091429,-0.280088,2.278000
0.409568,0.099339,-0.371160,2.240622
0.428545,0.040177,-0.074525,2.485064
0.375608,0.021073,-0.771497,2.720336
0.592472,0.051137,-0.375696,2.870301
0.469335,0.094627,-0.174403,1.566561
0.321342,0.065412,-0.452184,1.573683
0.300483,0.055986,-0.078591,2.290629
0.579329,0.072455,-0.141000,2.965534
0.369060,0.066577,-0.711181,2.203049
0.400976,0.081490,-0.394404,1.695492
0.521340,0.060141,-0.471067,1.636408
0.348621,0.032360,-0.067774,1.066708
0.483622,0.094729,-0.939019,1.197295
0.418245,0.065231,-0.102234,2.307131
0.503400,0.089021,-0.316264,2.590810
0.505489,0.001232,-0.090831,1.914233
0.303625,0.091762,-0.771751,2.137343
0.312383,0.076562,-0.405301,1.393914
0.311423,0.064934,-0.786636,1.449506
0.491582,0.052620,-0.026514,2.796258
0.504029,0.031037,-0.587075,1.658301
0.389574,0.095777,-0.931043,2.511588
0.413982,0.011047,-0.431954,2.014555
0.512185,0.046252,-0.953636,2.956898
0.345534,0.097937,-0.910612,1.783788
0.527868,0.020940,-0.130566,1.274380
0.597057,0.059695,-0.343324,2.790521
0.578025,0.067640,-0.934216,2.606373
0.482367,0.061706,-0.109232,2.967502
0.337315,0.080296,-0.682082,2.861742
0.392544,0.066883,-0.150937,1.026525
0.503679,0.084883,-0.052341,2.894856
0.323786,0.097524,-0.399652,2.732198
0.543819,0.014169,-0.930590,1.286277
0.598668,0.084243,-0.428092,2.994753
0.317029,0.074377,-0.505676,1.487763
0.437405,0.070841,-0.449695,2.415333
0.597640,0.019172,-0.346647,2.536550
0.362609,0.054983,-0.118175,2.577503
0.449066,0.064944,-0.848373,2.853057
0.538560,0.008433,-0.176391,1.168881
0.569143,0.062157,-0.252681,2.680139
0.425375,0.097504,-0.156822,1.328291
0.438104,0.060912,-0.262891,1.783175
0.573702,0.077606,-0.238776,2.813770
0.495442,0.006417,-0.275770,2.172002
0.597326,0.098449,-0.499717,2.908778
0.472195,0.043316,-0.553604,2.542513
0.337524,0.058493,-0.847370,2.611560
0.551423,0.029069,-0.409479,2.024606
0.590620,0.089851,-0.226084,2.498446
0.471736,0.058602,-0.451802,1.134097
0.399892,0.025224,-0.198263,1.974549
0.455339,0.045077,-0.106994,2.314271
0.581533,0.048392,-0.539986,2.056616
0.311692,0.017586,-0.204912,2.928715
0.521878,0.093965,-0.046964,1.911174
0.394595,0.086299,-0.034998,1.450492
0.376125,0.010126,-0.485262,1.140632
0.411244,0.020798,-0.378497,1.213795
0.314427,0.040452,-0.604628,2.195074
0.442473,0.016093,-0.611825,1.956663
0.451101,0.080157,-0.071911,1.504280
0.548106,0.005100,-0.640671,2.971809
0.321451,0.093533,-0.659138,1.377684
0.493755,0.049807,-0.825464,2.452962
0.385203,0.026068,-0.377789,2.890661
0.508583,0.008073,-0.173230,2.319269
0.568881,0.078506,-0.962257,2.219646
0.591668,0.028372,-0.939650,2.972850
0.322128,0.009708,-0.196694,1.497619
0.517737,0.010055,-0.291774,1.744317
0.515793,0.090543,-0.832967,2.731159
0.510990,0.043191,-0.082593,2.896845
0.317138,0.071248,-0.215002,1.377187
0.554014,0.005027,-0.526328,1.556898
0.472600,0.079787,-0.767222,1.857268
0.494761,0.097117,-0.889758,1.526859
0.553097,0.098108,-0.663175,2.841815
0.411432,0.099724,-0.225308,1.485182
0.423897,0.080451,-0.567519,1.878194
0.394155,0.098762,-0.131076,2.523003
0.551645,0.067901,-0.758667,2.023247
0.572802,0.067941,-0.238375,1.771749
0.417092,0.024850,-0.854515,1.225985
0.378510,0.004948,-0.288106,1.668177
0.576415,0.079145,-0.232024,1.464894
0.432604,0.088682,-0.085022,1.274887
0.400905,0.028281,-0.630969,2.626689
0.315712,0.026137,-0.246649,2.361934
0.344999,0.061466,-0.944844,1.199332
0.347289,0.073183,-0.808424,1.626766
0.322875,0.086031,-0.128259,2.322219
0.501821,0.023400,-0.084035,1.661052
0.590993,0.026353,-0.105042,2.223775
0.373103,0.029509,-0.185187,2.062584
0.576696,0.052495,-0.362857,1.967696
0.318053,0.028391,-0.112344,2.843045
0.492768,0.044916,-0.453720,2.864800
0.580423,0.083868,-0.710659,2.646163
0.418296,0.001433,-0.736972,2.145930
0.592299,0.004351,-0.501948,1.171852
0.425018,0.055062,-0.476165,1.516022
0.478057,0.044716,-0.738748,2.413474
0.466411,0.073722,-0.312208,2.953275
0.435175,0.093051,-0.861014,1.914138
0.343471,0.006830,-0.809816,1.242631
0.453273,0.030781,-0.493925,2.489670
0.572855,0.087248,-0.164795,2.120575
0.522657,0.042118,-0.817221,1.119501
0.558507,0.041254,-0.802980,1.935128
0.552509,0.058888,-0.467214,1.369482
0.524878,0.038420,-0.112374,1.832600
0.580159,0.005517,-0.585529,1.730033
0.569358,0.023109,-0.821690,2.578989
0.553966,0.019936,-0.612746,1.933359
0.390882,0.085842,-0.558922,1.053134
0.308469,0.098367,-0.198515,1.554474
0.494483,0.094430,-0.932248,1.043156
0.512816,0.068008,-0.536353,1.600179
0.547000,0.011713,-0.246375,2.422229
0.559458,0.033638,-0.645319,1.195307
0.395580,0.051174,-0.762920,1.485328
0.558969,0.092788,-0.086365,1.806549
0.307776,0.003666,-0.472384,2.613712
0.335878,0.052528,-0.849026,2.648037
0.488892,0.069581,-0.470466,2.709550
0.588298,0.038601,-0.504233,1.103669
0.311736,0.031890,-0.613294,2.954438
0.401626,0.089627,-0.748592,1.002478
0.492648,0.042509,-0.323287,1.684173
0.432335,0.048668,-0.639943,2.690560
0.421155,0.059794,-0.526497,1.149811
0.362681,0.035362,-0.571111,1.630138
0.338155,0.032520,-0.765044,1.164293
0.321712,0.051771,-0.658386,2.587845
0.390792,0.067008,-0.209354,1.796016
0.426308,0.090327,-0.517232,2.231860
0.549270,0.050301,-0.905815,1.652595
0.503514,0.034470,-0.485769,2.360965
0.426374,0.082643,-0.405356,2.052827
0.432215,0.004904,-0.370009,2.835364
0.567087,0.088266,-0.993528,2.529604
0.330974,0.003784,-0.802798,2.599324
0.507533,0.039812,-0.468621,1.151565
0.315495,0.072213,-0.606997,1.789054
0.380001,0.049444,-0.607517,2.368934
0.335991,0.038396,-0.606928,2.519713
0.511550,0.087535,-0.545186,1.126252
0.317591,0.053179,-0.166086,1.133034
0.306015,0.055161,-0.588684,2.102204
0.478976,0.014573,-0.827613,2.531387
0.322653,0.052059,-0.695752,2.676680
0.429731,0.003680,-0.560792,2.942867
0.421051,0.021036,-0.755998,1.881031
0.347124,0.010675,-0.900872,1.206376
0.567396,0.059136,-0.530179,1.134577
0.596409,0.084745,-0.613157,2.079471
0.407243,0.012431,-0.368915,1.565017
0.405199,0.037869,-0.489236,2.350765
0.447589,0.083188,-0.897008,1.265739
0.494171,0.039835,-0.029211,1.262490
0.306533,0.070602,-0.380141,2.518856
0.540807,0.031833,-0.373849,1.845189
0.338168,0.035492,-0.387468,2.460318
0.438718,0.023088,-0.125127,2.313909
0.543765,0.070299,-0.730861,2.888815
0.532802,0.060763,-0.433583,2.927912
0.514924,0.085018,-0.879843,1.888678
0.339896,0.057035,-0.221470,1.495765
0.451773,0.042876,-0.152509,2.742582
0.449596,0.010743,-0.889408,2.340381
0.557668,0.085096,-0.329599,2.161989
0.501610,0.054026,-0.566288,2.843475
0.546981,0.018244,-0.756127,1.775101
0.389881,0.077589,-0.045006,2.733178
0.592290,0.073866,-0.609599,1.866193
0.317220,0.085556,-0.812969,1.489440
0.441545,0.069889,-0.797889,1.828869
0.540994,0.066956,-0.576637,2.592539
0.479323,0.082650,-0.698424,2.535145
0.500383,0.083616,-0.703886,1.057440
0.332809,0.078002,-0.811411,1.482983
0.408163,0.022368,-0.806843,1.089944
0.520444,0.029286,-0.749028,2.206810
0.491967,0.050982,-0.652169,2.832229
0.475385,0.083400,-0.673909,2.924851
0.329322,0.044000,-0.015597,2.745595
0.383421,0.002073,-0.395469,1.145416
0.516689,0.008901,-0.722014,2.598871
0.589730,0.030827,-0.411483,1.180478
0.450488,0.013330,-0.245806,2.405441
0.538381,0.091120,-0.514536,2.482755
0.348025,0.067522,-0.782899,1.069830
0.512250,0.095964,-0.859912,1.865894
0.502079,0.031488,-0.914768,1.887118
0.556035,0.013434,-0.371805,2.204247
0.393279,0.015818,-0.262996,2.488424
0.365257,0.081802,-0.613966,1.162859
0.588524,0.067155,-0.912916,2.359205
0.577962,0.060392,-0.177077,1.714712
0.468825,0.058820,-0.080032,1.701369
0.596283,0.038066,-0.523016,1.303654
0.453194,0.058811,-0.048920,2.938035
0.402574,0.040267,-0.372724,1.903961
0.478339,0.036041,-0.241392,1.254760
0.394711,0.087164,-0.959628,2.221577
0.580777,0.013343,-0.055800,1.840721
0.519128,0.007641,-0.852493,2.872991
0.442073,0.008032,-0.345849,1.803252
0.341374,0.011573,-0.903213,1.052531
0.471400,0.071056,-0.570779,1.936843
0.387989,0.063646,-0.910832,2.571502
0.332435,0.056297,-0.483330,2.726268
0.365960,0.098054,-0.841757,2.289292
0.312390,0.049008,-0.921442,1.332049
0.500250,0.095016,-0.166479,1.219106
0.439756,0.010660,-0.995685,2.883692
0.440779,0.063784,-0.692375,2.336552
0.315067,0.035820,-0.072293,2.575347
0.334131,0.056150,-0.465316,1.122507
0.310992,0.014956,-0.912667,2.082478
0.591502,0.051970,-0.323615,2.373895
0.560440,0.098160,-0.247321,2.723798
0.312734,0.060228,-0.464115,2.513988
0.444582,0.030277,-0.458857,2.725648
0.357643,0.017148,-0.207458,1.592609
0.422333,0.083732,-0.886277,2.500648
0.509455,0.064108,-0.283985,1.126812
0.433173,0.062451,-0.359470,1.756867
0.338660,0.047162,-0.398949,1.150833
0.507093,0.066274,-0.454785,2.784839
0.584655,0.032654,-0.449790,2.890817
0.318280,0.048614,-0.358216,1.066897
0.376355,0.086617,-0.578198,1.756662
0.367656,0.030591,-0.535922,2.986669
0.503418,0.033930,-0.242374,1.936578
0.450291,0.004813,-0.087573,2.819812
0.338532,0.073388,-0.690056,1.341556
0.336882,0.070811,-0.124735,1.381118
0.343422,0.092094,-0.437513,2.541782
0.534979,0.005362,-0.932994,2.661082
0.524659,0.070784,-0.529129,2.851104
0.324159,0.063660,-0.406717,2.214436
0.528895,0.032911,-0.940875,2.120631
0.391287,0.093029,-0.613017,2.423022
0.547606,0.061779,-0.437930,1.370595
0.458629,0.049249,-0.294925,2.119266
0.426683,0.077115,-0.785735,1.423306
0.551574,0.084608,-0.683920,2.011229
0.375167,0.002777,-0.455232,2.784403
0.369675,0.053355,-0.050582,2.713969
0.312467,0.030461,-0.796082,2.166599
0.590213,0.005152,-0.206209,1.431648
0.563174,0.047481,-0.423815,2.408540
0.410006,0.005015,-0.498015,2.217606
0.315223,0.034624,-0.255151,2.300821
0.516727,0.092003,-0.497828,2.077667
0.523849,0.071644,-0.676530,1.823749
0.430524,0.085188,-0.901714,2.832832
0.459639,0.005323,-0.059070,1.306476
0.480186,0.097296,-0.209208,2.558368
0.488392,0.044545,-0.311026,2.265518
0.595581,0.042182,-0.924656,2.371640
0.462127,0.095888,-0.106518,2.401719
0.341167,0.055377,-0.746571,2.322553
0.458415,0.097789,-0.523119,2.769978
0.519044,0.076592,-0.462457,1.090716
0.412627,0.024401,-0.510785,1.135281
0.567757,0.031090,-0.381939,1.521102
0.350191,0.023143,-0.741866,1.235543
0.331106,0.086877,-0.148903,1.061957
0.434389,0.048106,-0.551726,1.058003
0.520657,0.011867,-0.349177,1.539951
0.549142,0.052510,-0.905484,1.158587
0.323474,0.083786,-0.845669,1.716663
0.468479,0.022751,-0.120338,1.214019
0.515417,0.016071,-0.918984,2.229243
0.321625,0.058169,-0.043631,2.164376
0.381755,0.067792,-0.270346,1.863975
0.507042,0.046274,-0.086263,2.001782
0.495744,0.005871,-0.808447,2.159955
0.511191,0.038459,-0.020348,2.965720
0.353591,0.001901,-0.099397,2.344322
0.309738,0.093559,-0.753321,1.694033
0.327476,0.043483,-0.417262,2.312745
0.454408,0.072835,-0.125676,2.038267
0.318541,0.081706,-0.732040,2.306800
0.407883,0.012295,-0.122565,1.415497
0.433036,0.049401,-0.478847,2.852032
0.576672,0.068325,-0.991813,1.288466
0.331067,0.072786,-0.850532,2.263386
0.563642,0.047651,-0.575057,2.221841
0.497874,0.071080,-0.814654,1.938839
0.566641,0.022361,-0.566725,1.965411
0.318738,0.021359,-0.321164,2.020738
0.432891,0.061577,-0.819218,1.531638
0.367567,0.064639,-0.575624,1.442056
0.398910,0.015952,-0.773532,2.288518
0.584462,0.002218,-0.327225,2.119800
