theta_sat,theta_res,vGn_alpha,vGn_n 
0.456645,0.006680,-0.564204,2.984803
0.383328,0.042695,-0.156896,2.584879
0.504485,0.008375,-0.843868,1.867057
0.436161,0.033917,-0.723540,2.497028
0.314190,0.020868,-0.216160,1.459807
0.561469,0.080323,-0.325578,2.906713
0.368636,0.014521,-0.084714,1.081170
0.466574,0.082615,-0.546017,1.354243
0.563008,0.075677,-0.945674,1.507366
0.412744,0.087048,-0.894353,2.247208
0.384456,0.010931,-0.390066,2.051558
0.319589,0.070320,-0.603671,1.251708
0.451518,0.071660,-0.107752,1.094632
0.518439,0.006571,-0.079491,2.250189
0.457161,0.055311,-0.291801,2.733779
0.378534,0.067947,-0.486081,2.194460
0.342726,0.098906,-0.672547,2.195165
0.567079,0.011430,-0.569085,2.497532
0.577770,0.037154,-0.024388,2.320735
0.354977,0.091678,-0.017319,1.552536
0.522640,0.052995,-0.220316,2.294367
0.578562,0.072572,-0.808272,1.047616
0.552011,0.027197,-0.388213,1.930330
0.597372,0.062700,-0.860146,1.194387
0.514850,0.068791,-0.498323,2.439831
0.458709,0.019704,-0.258835,1.087084
0.356386,0.069843,-0.764153,2.850205
0.555873,0.017454,-0.016138,2.678584
0.566253,0.057885,-0.838656,1.359679
0.313021,0.035104,-0.854249,2.501480
0.432057,0.050057,-0.330156,2.132350
0.366862,0.030248,-0.058231,2.509774
0.460964,0.085867,-0.676048,1.088991
0.528482,0.042113,-0.721984,1.040020
0.517948,0.054468,-0.159227,2.981187
0.346713,0.056196,-0.712798,2.252537
0.441112,0.051368,-0.873387,1.525109
0.580908,0.016944,-0.832495,1.456649
0.332681,0.046613,-0.294381,2.451616
0.458776,0.050874,-0.630498,1.658287
0.507733,0.086486,-0.830740,1.650723
0.357441,0.003370,-0.308641,2.854376
0.585592,0.007552,-0.250692,2.306667
0.523318,0.097389,-0.400345,1.378258
0.519688,0.060338,-0.079035,1.571550
0.595056,0.098812,-0.732321,2.304774
0.494555,0.005328,-0.717702,1.087690
0.457583,0.071621,-0.703331,2.641263
0.569626,0.018080,-0.497340,2.535317
0.535567,0.080429,-0.836496,2.754639
0.539593,0.086492,-0.820904,2.226317
0.505847,0.020852,-0.836338,1.997291
0.346648,0.083850,-0.820415,2.789611
0.516524,0.044391,-0.713757,1.202634
0.454856,0.046644,-0.164183,1.875364
0.396228,0.026893,-0.886545,2.338126
0.336027,0.051754,-0.419030,1.106561
0.317588,0.044653,-0.501710,1.207796
0.511994,0.098428,-0.444981,2.146030
0.359519,0.006860,-0.459717,1.987763
0.438823,0.086408,-0.020454,2.397985
0.300127,0.052774,-0.483622,1.680556
0.532277,0.001423,-0.389315,1.842774
0.466593,0.018994,-0.765970,1.764386
0.322499,0.047795,-0.202847,2.638045
0.553722,0.053484,-0.772020,1.094119
0.353979,0.050321,-0.242575,1.361608
0.351141,0.069939,-0.895024,2.149466
0.332355,0.036815,-0.099830,1.695673
0.560075,0.091156,-0.449408,2.876579
0.510639,0.015498,-0.330764,1.555636
0.538582,0.084773,-0.672503,1.485758
0.479942,0.071561,-0.226186,2.911604
0.407918,0.047026,-0.916116,1.593783
0.478523,0.037576,-0.566434,1.198740
0.544109,0.045597,-0.577380,1.943645
0.480856,0.027890,-0.942007,1.214267
0.367974,0.029458,-0.804557,2.039783
0.430290,0.035108,-0.781522,2.699162
0.585145,0.043240,-0.394282,2.203641
0.526199,0.050900,-0.134097,1.694725
0.393765,0.045956,-0.197580,2.918898
0.434740,0.034111,-0.101029,2.951748
0.305723,0.052552,-0.171632,1.680752
0.436680,0.086290,-0.943514,1.834411
0.435509,0.088573,-0.518549,1.488850
0.390909,0.063096,-0.958515,2.140539
0.378974,0.090306,-0.301440,1.389845
0.330756,0.056914,-0.256981,2.573486
0.329650,0.009033,-0.840331,1.266625
0.354559,0.089404,-0.718857,1.886495
0.559303,0.028902,-0.420569,2.969311
0.433494,0.079907,-0.271304,1.816987
0.458198,0.021116,-0.465656,1.283743
0.529111,0.065732,-0.293328,2.405152
0.346538,0.037503,-0.740058,2.675493
0.496700,0.024847,-0.601750,2.001058
0.429594,0.065583,-0.265172,2.511078
0.540104,0.039108,-0.763324,1.809509
0.592699,0.097730,-0.072519,1.593246
0.405832,0.056302,-0.548451,2.097233
0.583877,0.090869,-0.612331,1.983276
0.446402,0.036018,-0.885251,1.748887
0.337835,0.094328,-0.960714,1.240226
0.501291,0.091333,-0.744250,2.799200
0.364217,0.015489,-0.973036,2.884598
0.403172,0.034702,-0.032447,2.043555
0.400166,0.099645,-0.859226,1.837354
0.528374,0.019315,-0.423694,1.243221
0.454202,0.041966,-0.515245,2.560661
0.477533,0.093014,-0.603866,1.287276
0.542874,0.077207,-0.890666,2.051815
0.477038,0.012031,-0.470259,1.450959
0.386178,0.073591,-0.815051,1.937097
0.539903,0.081347,-0.191379,1.085402
0.363884,0.072112,-0.064776,1.018448
0.340688,0.002499,-0.995015,2.455855
0.464546,0.060940,-0.848942,1.553750
0.457104,0.051645,-0.541829,2.465121
0.423506,0.056470,-0.829413,1.032809
0.534894,0.051038,-0.663216,2.683826
0.442110,0.027814,-0.412692,2.899817
0.316485,0.017218,-0.691536,1.541150
0.527129,0.064722,-0.400587,1.909137
0.501664,0.088960,-0.446777,2.676228
0.515196,0.095505,-0.973976,2.396152
0.465479,0.083062,-0.244917,1.147676
0.356073,0.086598,-0.974533,1.230446
0.445484,0.012975,-0.508765,2.861963
0.567118,0.026177,-0.339559,2.265125
0.439920,0.041707,-0.221625,2.852782
0.440924,0.085965,-0.024041,2.299398
0.544415,0.024223,-0.081496,2.788924
0.475570,0.065562,-0.330006,1.470515
0.455552,0.016022,-0.577824,1.069663
0.585174,0.010964,-0.749782,1.326531
0.576695,0.017571,-0.726160,1.155033
0.449187,0.036142,-0.697833,2.989130
0.472704,0.016505,-0.860027,1.785470
0.461541,0.070458,-0.126582,1.646881
0.543690,0.099056,-0.585406,2.996626
0.396758,0.019195,-0.498980,2.951271
0.517722,0.045423,-0.979983,1.222663
0.525352,0.002335,-0.840525,2.842361
0.585485,0.011032,-0.794365,2.163792
0.542061,0.044119,-0.023463,1.831919
0.571876,0.091457,-0.561859,1.001131
0.548751,0.003801,-0.358719,1.057647
0.491305,0.008090,-0.133958,2.023906
0.347474,0.091481,-0.546362,1.608245
0.355177,0.032233,-0.943907,1.686394
0.463270,0.047596,-0.948725,1.719896
0.327419,0.072087,-0.216024,1.403381
0.503444,0.050644,-0.624567,2.261626
0.413189,0.079296,-0.579234,1.863928
0.399914,0.076770,-0.705718,1.860234
0.527937,0.051216,-0.347910,1.828528
0.305869,0.081792,-0.560313,1.376053
0.416772,0.057495,-0.237499,1.227003
0.305850,0.068659,-0.055375,1.128986
0.599916,0.088849,-0.395524,2.501790
0.543391,0.081591,-0.836015,2.864496
0.578521,0.026095,-0.604180,2.543525
0.462143,0.055739,-0.853613,1.339656
0.497554,0.046456,-0.172854,2.111301
0.467273,0.053971,-0.189879,1.561959
0.364546,0.027736,-0.463918,1.905869
0.490356,0.020008,-0.064509,2.353200
0.442558,0.083875,-0.857312,1.783393
0.314612,0.057302,-0.768221,1.291513
0.426751,0.050819,-0.043198,1.356970
0.454712,0.068868,-0.266591,2.277856
0.492559,0.077484,-0.703728,2.836250
0.460002,0.078819,-0.976672,1.164249
0.585358,0.046326,-0.939372,2.550683
0.592373,0.034234,-0.505377,1.772539
0.430918,0.027163,-0.080459,2.065318
0.389334,0.097643,-0.297831,1.038444
0.478748,0.019730,-0.305046,1.350226
0.478958,0.050551,-0.880888,2.733151
0.371977,0.086891,-0.251280,2.065780
0.570526,0.030237,-0.252613,2.908863
0.330303,0.031749,-0.901056,1.480634
0.407014,0.061965,-0.738409,1.930050
0.544202,0.046345,-0.046857,2.940261
0.410626,0.039932,-0.987257,2.965443
0.388005,0.091598,-0.319438,1.357321
0.510889,0.073352,-0.554468,1.203697
0.512701,0.046505,-0.816317,2.556204
0.443532,0.085907,-0.357556,2.083004
0.573056,0.044178,-0.293602,1.710046
0.453885,0.032929,-0.493349,1.050578
0.572610,0.015252,-0.604985,1.168027
0.585788,0.005543,-0.740712,2.647386
0.478071,0.032684,-0.288553,2.600784
0.461106,0.079570,-0.892440,2.664134
0.561865,0.017201,-0.943249,2.046306
0.485241,0.004413,-0.794038,1.950984
0.508337,0.064309,-0.057318,2.977292
0.568994,0.019865,-0.587855,1.147976
0.343888,0.050005,-0.043127,2.382045
0.508538,0.050106,-0.931197,1.564084
0.482085,0.044534,-0.227726,1.071640
0.442424,0.036588,-0.085719,1.866365
0.562150,0.007498,-0.043626,1.806891
0.303130,0.007911,-0.671570,2.973478
0.566459,0.045239,-0.229874,1.196264
0.521354,0.063860,-0.373993,1.187637
0.576461,0.086903,-0.950468,1.024060
0.302236,0.016257,-0.972418,1.374034
0.449372,0.078633,-0.783655,1.832404
0.445129,0.096670,-0.153818,2.187296
0.326254,0.017470,-0.745506,2.921022
0.325464,0.066156,-0.663459,2.554685
0.383273,0.061787,-0.517039,1.074722
0.402619,0.001661,-0.604877,2.070043
0.516856,0.025273,-0.190316,1.191104
0.513422,0.066194,-0.612959,2.631262
0.359134,0.086247,-0.366321,2.565033
0.516904,0.055078,-0.451831,2.057126
0.474134,0.021555,-0.917437,1.680950
0.444325,0.092906,-0.913576,2.944849
0.401499,0.082845,-0.038719,2.497260
0.327760,0.090497,-0.935948,1.032790
0.489346,0.024723,-0.339093,1.844007
0.317414,0.097984,-0.887222,1.010541
0.347036,0.033689,-0.376665,1.756972
0.568269,0.091525,-0.725888,2.654847
0.553455,0.057191,-0.756959,1.904104
0.468938,0.018744,-0.355597,1.287722
0.489733,0.004240,-0.751997,2.028347
0.483513,0.089580,-0.477140,2.091781
0.457976,0.018342,-0.648699,1.707628
0.367148,0.084844,-0.540106,2.488578
0.513302,0.060491,-0.307558,1.072871
0.427035,0.004753,-0.286444,1.920039
0.539804,0.032143,-0.530428,1.311903
0.599653,0.039662,-0.884167,1.885088
0.359798,0.019772,-0.532654,2.952621
0.397280,0.010682,-0.258275,1.566691
0.428223,0.046693,-0.640819,2.510584
0.406438,0.083890,-0.811067,1.945862
0.586067,0.080959,-0.585752,1.418200
0.578218,0.044725,-0.117583,1.719243
0.378316,0.083680,-0.291437,2.790886
0.588715,0.064875,-0.655853,1.125771
0.347865,0.091495,-0.640876,1.028727
0.330852,0.065872,-0.680275,1.279560
0.494830,0.057795,-0.038134,2.929348
0.574342,0.097214,-0.101963,2.656000
0.386563,0.077968,-0.749071,1.453100
0.472200,0.014010,-0.935877,2.611286
0.325434,0.064892,-0.063879,2.972707
0.453500,0.061525,-0.435769,2.449096
0.380345,0.019671,-0.536173,1.323197
0.408195,0.072690,-0.914163,2.802790
0.505445,0.049302,-0.062674,2.918074
0.493723,0.052235,-0.716371,2.950276
0.483051,0.075012,-0.705848,2.669185
0.311659,0.057892,-0.741670,2.628536
0.446287,0.050156,-0.943833,2.585556
0.406465,0.012004,-0.158284,2.743443
0.384431,0.084356,-0.478588,1.171941
0.472713,0.061592,-0.037651,2.542437
0.591369,0.073163,-0.538253,2.018226
0.562065,0.098240,-0.618406,1.467734
0.460685,0.015133,-0.857175,1.377621
0.516417,0.045015,-0.585951,2.481677
0.531796,0.049276,-0.474470,2.251343
0.494785,0.018363,-0.144269,1.660925
0.564939,0.008989,-0.667964,2.923716
0.576450,0.079183,-0.842233,1.419743
0.576836,0.042207,-0.777065,1.822851
0.356238,0.044740,-0.997758,2.908244
0.542561,0.075294,-0.889176,1.385148
0.372398,0.006066,-0.312070,1.389690
0.406888,0.076534,-0.460912,2.441832
0.498424,0.019817,-0.569615,2.886239
0.324002,0.043105,-0.574651,2.827738
0.426320,0.078693,-0.088366,1.666873
0.523637,0.092603,-0.858690,2.013338
0.442003,0.042665,-0.946979,1.421864
0.497194,0.081925,-0.757807,1.182390
0.474017,0.031191,-0.556031,1.229890
0.525795,0.089977,-0.545883,1.703777
0.506520,0.045859,-0.877350,2.220013
0.491107,0.025718,-0.207048,2.208363
0.532741,0.084277,-0.017586,1.311133
0.461573,0.037485,-0.058619,1.561097
0.419106,0.058311,-0.636862,2.465451
0.494334,0.001105,-0.500066,1.861458
0.568120,0.013795,-0.098580,1.059121
0.412025,0.071775,-0.401559,2.546880
0.409770,0.095152,-0.714990,1.497575
0.307625,0.030321,-0.515600,1.223212
0.581034,0.035582,-0.808767,1.196747
0.507217,0.018977,-0.404315,2.842479
0.395441,0.091932,-0.097648,1.154945
0.318681,0.083546,-0.407356,2.664508
0.586453,0.027705,-0.291542,2.487753
0.385028,0.051959,-0.790432,1.899962
0.545418,0.034350,-0.755100,1.983171
0.457069,0.005315,-0.773461,1.590649
0.507772,0.051631,-0.978141,1.072604
0.430496,0.022243,-0.211666,2.346152
0.503630,0.047565,-0.602546,1.902733
0.346127,0.079578,-0.106591,1.715503
0.572267,0.052716,-0.400239,1.127362
0.428109,0.011178,-0.264067,2.189102
0.552918,0.068152,-0.991363,2.516990
0.323450,0.012245,-0.856982,2.359747
0.426102,0.032112,-0.478354,1.494554
0.415001,0.083309,-0.538569,2.733810
0.596743,0.033940,-0.080565,2.053601
0.460607,0.082917,-0.306763,2.462126
0.473569,0.033410,-0.026557,2.022601
0.319815,0.014531,-0.998836,1.204089
0.483112,0.061282,-0.026700,1.474881
0.414333,0.009726,-0.254248,1.290401
0.509016,0.078810,-0.975891,1.993711
0.443787,0.098559,-0.914262,1.761655
0.360968,0.022063,-0.215024,2.068908
0.478478,0.097884,-0.532241,1.351937
0.411753,0.045611,-0.021903,2.482624
0.586335,0.053721,-0.831371,2.721405
0.559072,0.001917,-0.146380,2.131026
0.550848,0.011914,-0.582037,1.861027
0.391294,0.084360,-0.274904,2.784063
0.320505,0.020889,-0.907762,2.615876
0.532137,0.036708,-0.654504,2.813238
0.538497,0.054827,-0.940498,1.133456
0.589315,0.012128,-0.851301,2.751228
0.599529,0.028140,-0.824312,2.215400
0.455306,0.018213,-0.827156,2.011692
0.341679,0.016194,-0.566165,1.856205
0.575215,0.037935,-0.384451,1.821428
0.328338,0.062779,-0.599480,1.574152
0.502705,0.003752,-0.052718,2.781199
0.448385,0.058517,-0.374855,2.698251
0.389621,0.047302,-0.079604,2.440649
0.433615,0.049543,-0.929757,1.280270
0.543827,0.017815,-0.369519,1.142627
0.580383,0.083365,-0.266870,1.830635
0.539278,0.061345,-0.447553,2.036124
0.394995,0.052650,-0.797747,2.800016
0.503844,0.095897,-0.533561,1.133248
0.372468,0.014981,-0.796628,1.851896
0.338466,0.023552,-0.102937,1.287902
0.477154,0.046079,-0.660404,1.119915
0.563195,0.007679,-0.833885,2.306370
0.456902,0.084597,-0.813977,1.725612
0.586755,0.022880,-0.168925,1.041260
0.466772,0.059445,-0.820041,2.076046
0.431195,0.068410,-0.039266,2.175937
0.543242,0.069116,-0.936380,1.686917
0.588670,0.080897,-0.152884,1.408262
0.383701,0.034320,-0.015233,1.286348
0.409697,0.087290,-0.410710,2.049734
0.464124,0.091582,-0.724606,1.254314
0.534353,0.032866,-0.108431,2.205963
0.595545,0.085769,-0.382391,1.424283
0.352652,0.041156,-0.064728,1.814205
0.545296,0.001960,-0.356619,2.005452
0.498335,0.033511,-0.053620,2.714068
0.452033,0.075707,-0.110955,2.654104
0.415134,0.004995,-0.826781,2.239346
0.344651,0.019571,-0.079952,2.164023
0.407126,0.027337,-0.927838,2.035209
0.460850,0.014834,-0.639675,1.181949
0.327046,0.077943,-0.253545,2.828035
0.496532,0.069372,-0.189652,2.753964
0.461889,0.072125,-0.183587,1.971356
0.389168,0.091874,-0.703553,2.698667
0.431326,0.066506,-0.289219,2.546644
0.481702,0.063917,-0.495013,2.108867
0.497965,0.096273,-0.520744,2.076850
0.558326,0.005072,-0.428426,2.213543
0.525328,0.047899,-0.557901,2.728105
0.379501,0.087219,-0.629293,2.204392
0.365095,0.023832,-0.064959,1.493689
0.496798,0.042063,-0.069838,2.830908
0.515646,0.066060,-0.409688,1.914500
0.518756,0.061855,-0.795534,1.622740
0.482901,0.059536,-0.092443,2.791462
0.551040,0.021897,-0.365311,1.260965
0.523227,0.039569,-0.022912,1.086920
0.497906,0.004924,-0.453112,1.232842
0.561224,0.012717,-0.575338,1.858245
0.376663,0.030678,-0.667625,1.063152
0.414429,0.021858,-0.402323,2.577435
0.454959,0.094180,-0.275277,1.764679
0.581152,0.064866,-0.177455,2.789417
0.303659,0.013081,-0.169637,1.321835
0.307959,0.003210,-0.914437,1.612900
0.410754,0.071873,-0.985808,2.627874
0.492827,0.036756,-0.964707,1.661838
0.468359,0.056970,-0.127327,1.324457
0.389780,0.073436,-0.701717,1.194702
0.438120,0.008952,-0.365933,1.754378
0.355375,0.013230,-0.938688,1.045697
0.336498,0.022313,-0.497140,1.998221
0.323816,0.027843,-0.943698,1.949582
0.411049,0.038600,-0.456974,2.847495
0.530275,0.040993,-0.046436,1.563384
0.382997,0.013561,-0.535733,1.459196
0.522407,0.052765,-0.834058,2.121268
0.365337,0.095173,-0.141633,2.663976
0.347043,0.012229,-0.145940,1.565555
0.429383,0.069558,-0.354326,2.064718
0.305282,0.037992,-0.632272,1.758417
0.303814,0.037419,-0.306977,1.960114
0.350674,0.073504,-0.127275,2.002464
0.596941,0.068774,-0.814474,1.554822
0.431461,0.018658,-0.771394,2.181594
0.531498,0.016210,-0.892921,1.841325
0.487060,0.046062,-0.931462,1.852296
0.309620,0.067611,-0.040903,2.732351
0.444652,0.088431,-0.844749,2.253105
0.409752,0.036936,-0.100421,2.305403
0.529018,0.091135,-0.972866,2.378650
0.407672,0.048532,-0.805765,2.212829
0.386996,0.047211,-0.712570,1.090763
0.430244,0.020561,-0.859917,1.308479
0.462669,0.091989,-0.833649,1.100616
0.568014,0.005036,-0.873485,2.305933
0.310489,0.003534,-0.334513,2.403397
0.533514,0.052076,-0.366815,1.983537
0.365140,0.091741,-0.306189,2.961829
0.322165,0.059303,-0.348003,2.047252
0.453177,0.055448,-0.648639,2.224910
0.317622,0.040957,-0.906758,2.673759
0.415433,0.066527,-0.492121,1.807085
0.357786,0.003809,-0.427296,2.859485
0.307543,0.060090,-0.080778,2.057278
0.378763,0.001300,-0.828436,1.416671
0.319444,0.015468,-0.068191,1.040287
0.543946,0.058138,-0.081280,2.811358
0.385303,0.082681,-0.742276,1.644054
0.391854,0.079326,-0.296217,1.726422
0.492619,0.082227,-0.874777,1.306081
0.541215,0.082482,-0.873654,2.699419
0.378049,0.087061,-0.282897,1.333142
0.459647,0.005732,-0.997245,1.531754
0.520764,0.018468,-0.747084,1.202060
0.445746,0.077219,-0.637151,2.028629
0.482915,0.076920,-0.460634,1.367675
0.512407,0.024250,-0.188334,1.011930
0.561096,0.005291,-0.904754,1.137469
0.427061,0.024787,-0.135701,2.305054
0.370472,0.024190,-0.083863,2.516712
0.386315,0.045376,-0.815246,2.105915
0.521713,0.040922,-0.130789,1.938461
0.444228,0.089240,-0.513463,2.474739
0.518374,0.080703,-0.182397,1.205060
0.314493,0.036848,-0.379266,2.559690
0.373206,0.033585,-0.810859,1.500018
0.335070,0.098874,-0.249166,2.670578
0.565720,0.029774,-0.810957,1.489719
0.360680,0.028807,-0.894800,1.154707
0.481518,0.018560,-0.430071,1.156440
0.437890,0.091617,-0.512294,1.521876
0.301381,0.025072,-0.744450,1.832374
0.364989,0.061205,-0.070436,2.771328
0.380626,0.084308,-0.425286,1.376446
0.549869,0.070679,-0.675169,2.310330
0.488324,0.007347,-0.547910,1.778166
0.417183,0.086471,-0.362443,1.877831
0.479807,0.085475,-0.108879,2.636621
0.453647,0.014283,-0.278026,2.962047
0.534647,0.054853,-0.280205,2.275654
0.503201,0.082604,-0.704712,2.293467
0.555095,0.034179,-0.070554,1.192466
0.342097,0.095949,-0.120323,1.510013
0.468221,0.062208,-0.960004,2.358895
0.337270,0.047357,-0.871663,2.452308
0.583463,0.029347,-0.926746,2.526915
0.321507,0.052838,-0.391975,1.560142
0.586815,0.021379,-0.910631,1.375717
0.540467,0.010473,-0.319851,1.415354
0.312531,0.056993,-0.698319,1.808094
0.548115,0.035191,-0.905212,2.738910
0.479414,0.053630,-0.477743,2.958053
0.424450,0.054103,-0.735640,2.680270
0.555281,0.023193,-0.645799,2.874060
0.370502,0.083843,-0.805990,1.374790
0.590087,0.096635,-0.719419,1.132599
0.597310,0.062545,-0.299276,1.760783
0.544292,0.057421,-0.372027,1.226035
0.390898,0.092694,-0.122564,1.403423
0.328271,0.078228,-0.205854,2.880090
0.403200,0.090764,-0.525022,1.597681
0.560883,0.088480,-0.889910,1.848051
0.527789,0.054956,-0.968227,2.580328
0.367443,0.048603,-0.818562,1.653520
0.411591,0.078250,-0.363844,2.002959
0.549027,0.057464,-0.140458,2.727016
0.416118,0.003730,-0.609919,2.050624
0.441701,0.015179,-0.124180,2.058995
0.458749,0.065767,-0.331344,2.704780
0.506408,0.071926,-0.860810,1.125387
0.352458,0.013183,-0.547442,2.776359
0.382957,0.065269,-0.026128,2.048969
0.423222,0.023128,-0.545282,1.973670
0.549743,0.021828,-0.920532,2.523560
0.364458,0.049589,-0.512570,2.492675
0.428904,0.052212,-0.508423,2.091802
0.517793,0.021517,-0.308260,1.190838
0.312352,0.024034,-0.378448,2.194611
0.439071,0.083599,-0.929176,2.629869
0.373615,0.059125,-0.486504,1.963036
0.342701,0.009849,-0.275960,2.138282
0.310134,0.089491,-0.295846,1.178780
0.577661,0.020409,-0.216696,2.838527
0.494144,0.046638,-0.281555,2.521441
0.340262,0.028326,-0.120682,1.228038
0.438698,0.014248,-0.389931,2.436925
0.580014,0.055868,-0.112732,1.748263
0.476258,0.066584,-0.764398,2.435613
0.393670,0.012315,-0.731023,1.174786
0.540813,0.039026,-0.140106,2.368449
0.482747,0.025245,-0.244051,1.209304
0.429926,0.013011,-0.386278,2.469521
0.426549,0.009581,-0.441895,1.541753
0.387817,0.057745,-0.771512,2.936603
0.398356,0.009748,-0.340204,1.346682
0.333595,0.072285,-0.126957,2.056251
0.307056,0.093082,-0.410170,1.977781
0.366709,0.018434,-0.859703,2.300170
0.393745,0.081055,-0.958113,2.264052
0.428693,0.024707,-0.940111,1.278000
0.538169,0.082994,-0.863466,1.195852
0.532066,0.026690,-0.147378,2.085519
0.378212,0.065105,-0.669254,2.379180
0.465708,0.092668,-0.826091,1.588678
0.439578,0.097398,-0.470121,2.857157
0.395079,0.045897,-0.659834,1.595064
0.348431,0.055582,-0.065565,2.102855
0.582293,0.069802,-0.080791,2.873669
0.381336,0.008763,-0.454616,2.927942
0.407817,0.051158,-0.540716,1.881330
0.465275,0.035648,-0.279242,2.521114
0.507592,0.071848,-0.447710,1.999109
0.408649,0.011903,-0.379081,2.408003
0.457849,0.028569,-0.593716,1.222141
0.534159,0.009232,-0.375336,1.711992
0.525725,0.036651,-0.557409,2.237657
0.559823,0.045389,-0.259937,1.900252
0.473986,0.074294,-0.817690,2.866096
0.422838,0.020986,-0.349149,1.725995
0.356454,0.053265,-0.913340,1.220848
0.374755,0.078960,-0.831457,1.543611
0.477641,0.096351,-0.819170,2.667192
0.367752,0.069303,-0.337148,2.345196
0.504148,0.046151,-0.547060,2.109543
0.545770,0.001050,-0.554260,1.579035
0.439715,0.065919,-0.067384,2.411072
0.397078,0.070269,-0.405626,2.677059
0.517965,0.003707,-0.353157,1.476920
0.572825,0.099481,-0.084293,1.369420
0.501438,0.083392,-0.467204,2.534073
0.490775,0.042283,-0.135240,1.562386
0.540888,0.078707,-0.224076,2.597591
0.467976,0.099785,-0.784025,1.151175
0.558468,0.092211,-0.967399,2.560344
0.467630,0.007717,-0.592024,1.058501
0.445725,0.078270,-0.082823,2.524854
0.595304,0.070892,-0.868041,2.069953
0.491030,0.087685,-0.912627,1.239823
0.435883,0.072199,-0.079333,1.882470
0.577959,0.021261,-0.238091,1.464641
0.523407,0.035340,-0.235434,2.339561
0.579154,0.004971,-0.933495,1.444501
0.301609,0.044632,-0.398025,1.079855
0.587732,0.099310,-0.032151,1.508084
0.573272,0.069348,-0.694235,1.184271
0.360236,0.092367,-0.469677,1.300361
0.321230,0.076362,-0.471148,2.861487
0.487589,0.005260,-0.065080,2.922515
0.481495,0.050517,-0.868653,1.435990
0.583115,0.062926,-0.522744,1.377438
0.557432,0.063401,-0.527162,2.228226
0.526044,0.057377,-0.832326,1.987825
0.352199,0.052022,-0.985205,2.079658
0.405182,0.049787,-0.236216,1.338369
0.593312,0.067041,-0.128709,1.372033
0.306007,0.080877,-0.789851,2.184063
0.347088,0.085533,-0.659846,1.382239
0.484128,0.065751,-0.841963,2.351346
0.376300,0.099497,-0.444615,1.421049
0.564604,0.066111,-0.303225,1.981561
0.510956,0.006226,-0.521178,1.741340
0.321061,0.090056,-0.473605,1.010610
0.452573,0.074479,-0.800191,1.802693
0.395068,0.064435,-0.291313,1.044734
0.585301,0.029439,-0.381596,2.141271
0.580794,0.003908,-0.047642,1.408582
0.403404,0.083276,-0.997564,2.273718
0.502466,0.059382,-0.725303,1.164871
0.484815,0.022401,-0.485720,2.300209
0.418578,0.085003,-0.746518,1.331632
0.497490,0.027808,-0.629651,2.628787
0.528690,0.040646,-0.346202,1.903548
0.448809,0.054600,-0.802039,2.792374
0.443957,0.029653,-0.041666,2.210528
0.573862,0.015677,-0.017185,1.389057
0.319079,0.084082,-0.926200,2.739394
0.300667,0.050024,-0.714732,2.729769
0.349178,0.032494,-0.930100,2.315710
0.368161,0.015076,-0.215500,1.208154
0.360536,0.079221,-0.371524,1.593510
0.342433,0.085919,-0.868176,2.741639
0.449068,0.017828,-0.990129,1.458697
0.531105,0.054886,-0.862668,2.119106
0.419049,0.056667,-0.448522,1.492181
0.379267,0.076579,-0.664309,1.439718
0.326703,0.095251,-0.789000,1.911220
0.592150,0.030541,-0.072766,2.536852
0.418058,0.067719,-0.570671,2.417729
0.570958,0.091572,-0.507378,1.167276
0.337138,0.058714,-0.900969,1.366447
0.379837,0.011330,-0.906122,2.685482
0.353700,0.058273,-0.691959,2.583104
0.308291,0.038645,-0.891108,1.142286
0.468716,0.025939,-0.180162,2.794936
0.404645,0.002678,-0.590052,1.146425
0.341977,0.027985,-0.924608,2.788734
0.407409,0.072368,-0.575936,2.338808
0.403114,0.036494,-0.939589,1.321499
0.382515,0.048298,-0.019338,2.861713
0.336557,0.052378,-0.519862,2.838827
0.333955,0.090030,-0.290313,2.697728
0.559201,0.087592,-0.888742,2.902235
0.474389,0.018823,-0.442841,2.544861
0.564323,0.017961,-0.667744,2.648505
0.371949,0.097781,-0.700533,2.290046
0.487017,0.084026,-0.510784,2.404766
0.543275,0.085586,-0.804247,2.779860
0.416874,0.039513,-0.220188,2.228665
0.331991,0.009353,-0.157891,2.515652
0.563683,0.039693,-0.048342,2.564261
0.470768,0.075067,-0.046338,1.339442
0.301226,0.004893,-0.653240,1.958146
0.567319,0.099234,-0.279907,1.507124
0.455685,0.036981,-0.193447,2.175658
0.490749,0.097183,-0.194980,1.824523
0.491259,0.033433,-0.751825,1.792568
0.504557,0.039398,-0.222095,1.772169
0.464380,0.007224,-0.089448,2.878897
0.417091,0.073024,-0.192001,2.027026
0.343050,0.030845,-0.686934,2.445159
0.309064,0.023620,-0.689134,1.846856
0.300041,0.061316,-0.495566,2.935237
0.413200,0.077629,-0.090917,1.115261
0.370539,0.013357,-0.576178,1.007508
0.592484,0.005175,-0.710060,2.615685
0.576669,0.003546,-0.792808,2.125918
0.461190,0.016135,-0.356248,1.812967
0.547899,0.022737,-0.481470,2.496148
0.551355,0.018382,-0.908793,2.853163
0.375800,0.044872,-0.065790,1.891732
0.348015,0.044866,-0.948171,1.813831
0.322930,0.030873,-0.636277,1.668859
0.572953,0.060577,-0.569391,1.758996
0.437672,0.028915,-0.722114,2.015138
0.455249,0.056618,-0.544648,1.796845
